VOBC, Acc0, Acc1, Date
2,0.003,0.049,20180619
10,0.006,0.02,20180619
11,0.011,0.027,20180619
13,0.033,0.011,20180619
14,0.042,0.013,20180619
18,0.025,0.016,20180619
19,0.032,0.041,20180619
20,0.043,0.034,20180619
22,0.032,0.027,20180619
23,0.011,0.032,20180619
24,0.007,0.047,20180619
25,0.021,0.049,20180619
26,0.041,0.043,20180619
27,0.002,0.041,20180619
28,0.042,0.048,20180619
100,0.003,0.049,20180619
101,0.019,0.026,20180619
102,0.013,0.0,20180619
105,0.042,0.008,20180619
106,0.048,0.048,20180619
110,0.046,0.027,20180619
111,0.021,0.036,20180619
112,0.049,0.035,20180619
113,0.008,0.009,20180619
114,0.015,0.042,20180619
115,0.017,0.004,20180619
116,0.002,0.02,20180619
117,0.022,0.032,20180619
118,0.048,0.035,20180619
119,0.032,0.039,20180619
120,0.046,0.005,20180619
121,0.045,0.0,20180619
122,0.0,0.001,20180619
123,0.02,0.023,20180619
124,0.005,0.03,20180619
125,0.049,0.024,20180619
126,0.043,0.009,20180619
127,0.047,0.012,20180619
128,0.019,0.042,20180619
129,0.025,0.035,20180619
130,0.011,0.028,20180619
131,0.008,0.039,20180619
132,0.012,0.014,20180619
133,0.011,0.028,20180619
134,0.031,0.026,20180619
135,0.004,0.046,20180619
136,0.024,0.0,20180619
137,0.002,0.044,20180619
138,0.043,0.041,20180619
139,0.011,0.026,20180619
140,0.015,0.025,20180619
141,0.004,0.038,20180619
142,0.049,0.042,20180619
143,0.027,0.005,20180619
144,0.0,0.015,20180619
145,0.0,0.047,20180619
146,0.029,0.024,20180619
147,0.009,0.021,20180619
148,0.018,0.049,20180619
151,0.019,0.024,20180619
152,0.019,0.006,20180619
153,0.021,0.011,20180619
154,0.02,0.027,20180619
155,0.016,0.045,20180619
162,0.028,0.041,20180619
163,0.023,0.028,20180619
164,0.027,0.028,20180619
171,0.044,0.024,20180619
172,0.045,0.042,20180619
173,0.02,0.003,20180619
174,0.021,0.003,20180619
175,0.018,0.006,20180619
176,0.031,0.049,20180619
177,0.007,0.046,20180619
178,0.042,0.022,20180619
179,0.009,0.04,20180619
180,0.032,0.045,20180619
181,0.006,0.017,20180619
182,0.045,0.047,20180619
183,0.027,0.014,20180619
184,0.007,0.047,20180619
185,0.049,0.045,20180619
186,0.025,0.03,20180619
187,0.026,0.029,20180619
188,0.006,0.008,20180619
191,0.032,0.002,20180619
192,0.012,0.008,20180619
193,0.011,0.031,20180619
194,0.022,0.048,20180619
195,0.01,0.025,20180619
196,0.048,0.011,20180619
197,0.026,0.029,20180619
199,0.016,0.04,20180619
200,0.013,0.045,20180619
201,0.0,0.002,20180619
202,0.03,0.023,20180619
205,0.007,0.007,20180619
206,0.007,0.006,20180619
211,0.035,0.039,20180619
212,0.039,0.0,20180619
213,0.046,0.025,20180619
214,0.013,0.004,20180619
215,0.047,0.002,20180619
216,0.007,0.023,20180619
219,0.041,0.008,20180619
220,0.016,0.015,20180619
222,0.02,0.016,20180619
223,0.046,0.031,20180619
224,0.009,0.009,20180619
225,0.024,0.019,20180619
226,0.045,0.03,20180619
227,0.015,0.046,20180619
228,0.026,0.047,20180619
229,0.0,0.032,20180619
230,0.033,0.015,20180619
231,0.033,0.022,20180619
232,0.003,0.033,20180619
233,0.008,0.013,20180619
234,0.027,0.022,20180619
237,0.001,0.031,20180619
241,0.015,0.045,20180619
244,0.043,0.0,20180619
245,0.011,0.021,20180619
246,0.049,0.037,20180619
249,0.006,0.021,20180619
250,0.015,0.004,20180619
252,0.002,0.035,20180619
253,0.014,0.033,20180619
254,0.029,0.022,20180619
255,0.034,0.002,20180619
256,0.018,0.006,20180619
257,0.028,0.027,20180619
258,0.009,0.037,20180619
261,0.008,0.018,20180619
262,0.025,0.001,20180619
263,0.029,0.031,20180619
264,0.008,0.04,20180619
265,0.026,0.001,20180619
266,0.036,0.029,20180619
267,0.025,0.032,20180619
268,0.019,0.027,20180619
269,0.01,0.004,20180619
270,0.023,0.035,20180619
271,0.008,0.005,20180619
272,0.04,0.015,20180619
273,0.046,0.048,20180619
274,0.005,0.045,20180619
275,0.01,0.006,20180619
276,0.036,0.04,20180619
281,0.03,0.044,20180619
282,0.029,0.022,20180619
