VOBC, Acc0, Acc1, Date
2,0.012,0.016,20180701
10,0.008,0.023,20180701
11,0.042,0.043,20180701
13,0.045,0.061,20180701
14,0.005,0.056,20180701
18,0.016,0.002,20180701
19,0.039,0.036,20180701
20,0.006,0.004,20180701
22,0.017,0.055,20180701
23,0.021,0.042,20180701
24,0.031,0.006,20180701
25,0.027,0.07,20180701
26,0.062,0.004,20180701
27,0.017,0.065,20180701
28,0.042,0.026,20180701
100,0.012,0.0,20180701
101,0.007,0.012,20180701
102,0.03,0.058,20180701
105,0.073,0.004,20180701
106,0.035,0.008,20180701
110,0.01,0.05,20180701
111,0.014,0.054,20180701
112,0.058,0.065,20180701
113,0.056,0.066,20180701
114,0.032,0.005,20180701
115,0.011,0.029,20180701
116,0.045,0.016,20180701
117,0.033,0.069,20180701
118,0.032,0.033,20180701
119,0.055,0.064,20180701
120,0.003,0.038,20180701
121,0.033,0.034,20180701
122,0.071,0.021,20180701
123,0.043,0.048,20180701
124,0.004,0.032,20180701
125,0.06,0.03,20180701
126,0.001,0.025,20180701
127,0.058,0.034,20180701
128,0.062,0.069,20180701
129,0.028,0.042,20180701
130,0.021,0.004,20180701
131,0.022,0.067,20180701
132,0.066,0.044,20180701
133,0.06,0.028,20180701
134,0.047,0.025,20180701
135,0.023,0.032,20180701
136,0.03,0.014,20180701
137,0.057,0.035,20180701
138,0.066,0.068,20180701
139,0.012,0.01,20180701
140,0.019,0.064,20180701
141,0.018,0.05,20180701
142,0.038,0.003,20180701
143,0.069,0.049,20180701
144,0.069,0.04,20180701
145,0.004,0.04,20180701
146,0.013,0.065,20180701
147,0.062,0.061,20180701
148,0.033,0.066,20180701
151,0.017,0.071,20180701
152,0.039,0.067,20180701
153,0.001,0.061,20180701
154,0.034,0.037,20180701
155,0.066,0.056,20180701
162,0.023,0.001,20180701
163,0.064,0.05,20180701
164,0.04,0.036,20180701
171,0.023,0.026,20180701
172,0.027,0.021,20180701
173,0.048,0.03,20180701
174,0.043,0.005,20180701
175,0.008,0.072,20180701
176,0.042,0.052,20180701
177,0.072,0.064,20180701
178,0.07,0.04,20180701
179,0.012,0.036,20180701
180,0.063,0.028,20180701
181,0.049,0.066,20180701
182,0.053,0.031,20180701
183,0.039,0.005,20180701
184,0.029,0.049,20180701
185,0.016,0.006,20180701
186,0.018,0.043,20180701
187,0.06,0.059,20180701
188,0.013,0.016,20180701
191,0.046,0.069,20180701
192,0.041,0.018,20180701
193,0.026,0.029,20180701
194,0.017,0.066,20180701
195,0.024,0.025,20180701
196,0.066,0.023,20180701
197,0.047,0.048,20180701
199,0.028,0.032,20180701
200,0.073,0.041,20180701
201,0.03,0.017,20180701
202,0.036,0.056,20180701
205,0.072,0.048,20180701
206,0.043,0.06,20180701
211,0.023,0.046,20180701
212,0.008,0.031,20180701
213,0.032,0.034,20180701
214,0.052,0.004,20180701
215,0.035,0.067,20180701
216,0.013,0.069,20180701
219,0.071,0.055,20180701
220,0.004,0.06,20180701
222,0.059,0.017,20180701
223,0.063,0.042,20180701
224,0.048,0.004,20180701
225,0.005,0.033,20180701
226,0.004,0.025,20180701
227,0.003,0.008,20180701
228,0.018,0.039,20180701
229,0.051,0.009,20180701
230,0.012,0.019,20180701
231,0.036,0.031,20180701
232,0.07,0.017,20180701
233,0.057,0.038,20180701
234,0.007,0.016,20180701
237,0.066,0.007,20180701
241,0.068,0.038,20180701
244,0.007,0.035,20180701
245,0.059,0.04,20180701
246,0.03,0.004,20180701
249,0.038,0.028,20180701
250,0.063,0.063,20180701
252,0.012,0.023,20180701
253,0.059,0.034,20180701
254,0.055,0.001,20180701
255,0.013,0.017,20180701
256,0.017,0.06,20180701
257,0.046,0.027,20180701
258,0.01,0.019,20180701
261,0.057,0.054,20180701
262,0.012,0.024,20180701
263,0.057,0.059,20180701
264,0.066,0.009,20180701
265,0.028,0.025,20180701
266,0.03,0.011,20180701
267,0.047,0.02,20180701
268,0.027,0.015,20180701
269,0.043,0.048,20180701
270,0.059,0.006,20180701
271,0.039,0.07,20180701
272,0.068,0.037,20180701
273,0.057,0.005,20180701
274,0.021,0.065,20180701
275,0.048,0.071,20180701
276,0.036,0.069,20180701
281,0.013,0.052,20180701
282,0.018,0.051,20180701
