VOBC, Acc0, Acc1, Date
2,0.011,0.018,20180604
10,0.007,0.017,20180604
11,0.017,0.014,20180604
13,0.011,0.005,20180604
14,0.01,0.011,20180604
18,0.01,0.017,20180604
19,0.009,0.006,20180604
20,0.013,0.012,20180604
22,0.012,0.008,20180604
23,0.002,0.011,20180604
24,0.005,0.005,20180604
25,0.008,0.018,20180604
26,0.012,0.018,20180604
27,0.005,0.014,20180604
28,0.006,0.002,20180604
100,0.014,0.014,20180604
101,0.005,0.0,20180604
102,0.019,0.014,20180604
105,0.0,0.01,20180604
106,0.01,0.008,20180604
110,0.017,0.008,20180604
111,0.016,0.018,20180604
112,0.019,0.01,20180604
113,0.011,0.013,20180604
114,0.001,0.001,20180604
115,0.008,0.006,20180604
116,0.0,0.011,20180604
117,0.001,0.014,20180604
118,0.003,0.01,20180604
119,0.018,0.001,20180604
120,0.003,0.008,20180604
121,0.017,0.01,20180604
122,0.009,0.018,20180604
123,0.013,0.0,20180604
124,0.002,0.003,20180604
125,0.014,0.003,20180604
126,0.006,0.009,20180604
127,0.008,0.01,20180604
128,0.012,0.014,20180604
129,0.014,0.004,20180604
130,0.007,0.008,20180604
131,0.011,0.019,20180604
132,0.008,0.019,20180604
133,0.017,0.016,20180604
134,0.003,0.016,20180604
135,0.014,0.016,20180604
136,0.016,0.01,20180604
137,0.012,0.015,20180604
138,0.014,0.011,20180604
139,0.002,0.009,20180604
140,0.013,0.014,20180604
141,0.0,0.005,20180604
142,0.004,0.002,20180604
143,0.006,0.016,20180604
144,0.012,0.005,20180604
145,0.009,0.01,20180604
146,0.009,0.019,20180604
147,0.016,0.013,20180604
148,0.0,0.006,20180604
151,0.0,0.003,20180604
152,0.017,0.0,20180604
153,0.008,0.006,20180604
154,0.017,0.0,20180604
155,0.003,0.018,20180604
162,0.018,0.003,20180604
163,0.003,0.017,20180604
164,0.009,0.008,20180604
171,0.004,0.013,20180604
172,0.001,0.018,20180604
173,0.016,0.019,20180604
174,0.013,0.015,20180604
175,0.009,0.017,20180604
176,0.007,0.013,20180604
177,0.008,0.006,20180604
178,0.006,0.01,20180604
179,0.008,0.009,20180604
180,0.013,0.003,20180604
181,0.01,0.013,20180604
182,0.012,0.011,20180604
183,0.012,0.003,20180604
184,0.004,0.012,20180604
185,0.002,0.009,20180604
186,0.019,0.013,20180604
187,0.003,0.018,20180604
188,0.001,0.015,20180604
191,0.01,0.007,20180604
192,0.018,0.018,20180604
193,0.006,0.001,20180604
194,0.015,0.016,20180604
195,0.004,0.001,20180604
196,0.013,0.004,20180604
197,0.0,0.018,20180604
199,0.01,0.002,20180604
200,0.017,0.009,20180604
201,0.013,0.001,20180604
202,0.019,0.004,20180604
205,0.01,0.005,20180604
206,0.003,0.011,20180604
211,0.019,0.012,20180604
212,0.005,0.004,20180604
213,0.001,0.009,20180604
214,0.018,0.012,20180604
215,0.001,0.001,20180604
216,0.0,0.017,20180604
219,0.012,0.007,20180604
220,0.017,0.007,20180604
222,0.009,0.0,20180604
223,0.008,0.019,20180604
224,0.019,0.016,20180604
225,0.017,0.019,20180604
226,0.007,0.018,20180604
227,0.013,0.007,20180604
228,0.0,0.008,20180604
229,0.014,0.002,20180604
230,0.012,0.013,20180604
231,0.018,0.011,20180604
232,0.016,0.009,20180604
233,0.012,0.019,20180604
234,0.004,0.003,20180604
237,0.012,0.005,20180604
241,0.006,0.018,20180604
244,0.001,0.008,20180604
245,0.001,0.0,20180604
246,0.005,0.009,20180604
249,0.006,0.012,20180604
250,0.005,0.019,20180604
252,0.004,0.001,20180604
253,0.01,0.001,20180604
254,0.005,0.015,20180604
255,0.018,0.012,20180604
256,0.017,0.002,20180604
257,0.01,0.009,20180604
258,0.014,0.014,20180604
261,0.014,0.006,20180604
262,0.007,0.016,20180604
263,0.019,0.015,20180604
264,0.006,0.006,20180604
265,0.001,0.0,20180604
266,0.018,0.007,20180604
267,0.017,0.009,20180604
268,0.015,0.018,20180604
269,0.013,0.009,20180604
270,0.009,0.019,20180604
271,0.004,0.008,20180604
272,0.01,0.005,20180604
273,0.008,0.0,20180604
274,0.016,0.004,20180604
275,0.007,0.012,20180604
276,0.015,0.006,20180604
281,0.018,0.009,20180604
282,0.018,0.006,20180604
