VOBC, Acc0, Acc1, Date
2,0.096,0.045,20180727
10,0.076,0.124,20180727
11,0.08,0.076,20180727
13,0.037,0.028,20180727
14,0.077,0.061,20180727
18,0.11,0.05,20180727
19,0.017,0.069,20180727
20,0.097,0.035,20180727
22,0.093,0.089,20180727
23,0.002,0.065,20180727
24,0.007,0.023,20180727
25,0.118,0.033,20180727
26,0.096,0.041,20180727
27,0.002,0.033,20180727
28,0.071,0.092,20180727
100,0.052,0.001,20180727
101,0.023,0.039,20180727
102,0.105,0.072,20180727
105,0.009,0.119,20180727
106,0.085,0.115,20180727
110,0.005,0.081,20180727
111,0.12,0.055,20180727
112,0.028,0.035,20180727
113,0.059,0.052,20180727
114,0.026,0.111,20180727
115,0.058,0.002,20180727
116,0.018,0.037,20180727
117,0.072,0.118,20180727
118,0.004,0.026,20180727
119,0.034,0.117,20180727
120,0.069,0.083,20180727
121,0.047,0.086,20180727
122,0.034,0.084,20180727
123,0.024,0.11,20180727
124,0.122,0.033,20180727
125,0.086,0.115,20180727
126,0.12,0.084,20180727
127,0.068,0.006,20180727
128,0.071,0.05,20180727
129,0.052,0.12,20180727
130,0.089,0.025,20180727
131,0.036,0.101,20180727
132,0.119,0.025,20180727
133,0.065,0.058,20180727
134,0.062,0.101,20180727
135,0.084,0.016,20180727
136,0.059,0.119,20180727
137,0.036,0.085,20180727
138,0.08,0.119,20180727
139,0.034,0.087,20180727
140,0.094,0.043,20180727
141,0.023,0.108,20180727
142,0.023,0.01,20180727
143,0.118,0.11,20180727
144,0.08,0.006,20180727
145,0.049,0.019,20180727
146,0.035,0.081,20180727
147,0.057,0.098,20180727
148,0.017,0.105,20180727
151,0.086,0.016,20180727
152,0.094,0.085,20180727
153,0.089,0.057,20180727
154,0.025,0.121,20180727
155,0.089,0.017,20180727
162,0.024,0.053,20180727
163,0.083,0.109,20180727
164,0.014,0.015,20180727
171,0.102,0.065,20180727
172,0.091,0.077,20180727
173,0.1,0.027,20180727
174,0.087,0.005,20180727
175,0.089,0.066,20180727
176,0.08,0.092,20180727
177,0.037,0.001,20180727
178,0.004,0.0,20180727
179,0.034,0.031,20180727
180,0.08,0.049,20180727
181,0.038,0.01,20180727
182,0.093,0.007,20180727
183,0.056,0.102,20180727
184,0.058,0.015,20180727
185,0.069,0.076,20180727
186,0.043,0.021,20180727
187,0.112,0.036,20180727
188,0.1,0.07,20180727
191,0.007,0.006,20180727
192,0.125,0.001,20180727
193,0.055,0.109,20180727
194,0.004,0.022,20180727
195,0.106,0.09,20180727
196,0.005,0.079,20180727
197,0.072,0.094,20180727
199,0.055,0.092,20180727
200,0.056,0.117,20180727
201,0.124,0.073,20180727
202,0.059,0.042,20180727
205,0.099,0.041,20180727
206,0.053,0.022,20180727
211,0.088,0.089,20180727
212,0.098,0.042,20180727
213,0.064,0.012,20180727
214,0.018,0.069,20180727
215,0.118,0.017,20180727
216,0.106,0.094,20180727
219,0.07,0.041,20180727
220,0.114,0.013,20180727
222,0.011,0.002,20180727
223,0.113,0.095,20180727
224,0.028,0.081,20180727
225,0.066,0.102,20180727
226,0.08,0.075,20180727
227,0.089,0.099,20180727
228,0.014,0.106,20180727
229,0.114,0.011,20180727
230,0.001,0.044,20180727
231,0.099,0.042,20180727
232,0.03,0.108,20180727
233,0.084,0.071,20180727
234,0.121,0.044,20180727
237,0.108,0.009,20180727
241,0.015,0.06,20180727
244,0.115,0.031,20180727
245,0.056,0.005,20180727
246,0.007,0.056,20180727
249,0.124,0.125,20180727
250,0.074,0.112,20180727
252,0.003,0.072,20180727
253,0.012,0.06,20180727
254,0.011,0.068,20180727
255,0.013,0.087,20180727
256,0.056,0.015,20180727
257,0.123,0.122,20180727
258,0.064,0.094,20180727
261,0.077,0.016,20180727
262,0.096,0.009,20180727
263,0.084,0.08,20180727
264,0.039,0.038,20180727
265,0.085,0.075,20180727
266,0.037,0.004,20180727
267,0.048,0.07,20180727
268,0.004,0.035,20180727
269,0.095,0.086,20180727
270,0.036,0.025,20180727
271,0.059,0.079,20180727
272,0.051,0.098,20180727
273,0.09,0.103,20180727
274,0.107,0.118,20180727
275,0.068,0.102,20180727
276,0.051,0.002,20180727
281,0.112,0.072,20180727
282,0.097,0.103,20180727
