VOBC, Acc0, Acc1, Date
2,0.036,0.039,20180620
10,0.037,0.0,20180620
11,0.013,0.033,20180620
13,0.044,0.02,20180620
14,0.043,0.003,20180620
18,0.009,0.028,20180620
19,0.026,0.026,20180620
20,0.048,0.029,20180620
22,0.004,0.047,20180620
23,0.021,0.024,20180620
24,0.024,0.047,20180620
25,0.021,0.023,20180620
26,0.046,0.035,20180620
27,0.043,0.044,20180620
28,0.01,0.041,20180620
100,0.021,0.029,20180620
101,0.034,0.038,20180620
102,0.004,0.047,20180620
105,0.049,0.024,20180620
106,0.041,0.042,20180620
110,0.026,0.039,20180620
111,0.01,0.004,20180620
112,0.045,0.005,20180620
113,0.041,0.033,20180620
114,0.01,0.032,20180620
115,0.026,0.039,20180620
116,0.005,0.025,20180620
117,0.032,0.019,20180620
118,0.013,0.005,20180620
119,0.017,0.05,20180620
120,0.028,0.048,20180620
121,0.011,0.032,20180620
122,0.043,0.038,20180620
123,0.027,0.016,20180620
124,0.036,0.028,20180620
125,0.014,0.023,20180620
126,0.05,0.008,20180620
127,0.047,0.015,20180620
128,0.016,0.032,20180620
129,0.04,0.046,20180620
130,0.051,0.011,20180620
131,0.029,0.014,20180620
132,0.039,0.03,20180620
133,0.036,0.044,20180620
134,0.02,0.022,20180620
135,0.05,0.026,20180620
136,0.04,0.025,20180620
137,0.021,0.01,20180620
138,0.032,0.036,20180620
139,0.007,0.035,20180620
140,0.034,0.002,20180620
141,0.049,0.035,20180620
142,0.026,0.028,20180620
143,0.039,0.049,20180620
144,0.045,0.016,20180620
145,0.005,0.008,20180620
146,0.039,0.042,20180620
147,0.037,0.046,20180620
148,0.033,0.049,20180620
151,0.048,0.024,20180620
152,0.021,0.037,20180620
153,0.036,0.031,20180620
154,0.005,0.012,20180620
155,0.037,0.021,20180620
162,0.015,0.048,20180620
163,0.032,0.016,20180620
164,0.005,0.034,20180620
171,0.046,0.001,20180620
172,0.032,0.021,20180620
173,0.04,0.051,20180620
174,0.042,0.006,20180620
175,0.002,0.003,20180620
176,0.022,0.031,20180620
177,0.004,0.012,20180620
178,0.051,0.023,20180620
179,0.01,0.045,20180620
180,0.026,0.019,20180620
181,0.007,0.019,20180620
182,0.027,0.049,20180620
183,0.019,0.019,20180620
184,0.031,0.01,20180620
185,0.035,0.033,20180620
186,0.024,0.011,20180620
187,0.004,0.003,20180620
188,0.05,0.046,20180620
191,0.014,0.029,20180620
192,0.02,0.035,20180620
193,0.045,0.031,20180620
194,0.023,0.017,20180620
195,0.047,0.018,20180620
196,0.002,0.033,20180620
197,0.036,0.041,20180620
199,0.006,0.05,20180620
200,0.041,0.002,20180620
201,0.031,0.029,20180620
202,0.047,0.008,20180620
205,0.04,0.006,20180620
206,0.007,0.011,20180620
211,0.041,0.01,20180620
212,0.045,0.05,20180620
213,0.049,0.05,20180620
214,0.03,0.024,20180620
215,0.04,0.009,20180620
216,0.022,0.037,20180620
219,0.041,0.038,20180620
220,0.039,0.031,20180620
222,0.033,0.006,20180620
223,0.01,0.037,20180620
224,0.017,0.042,20180620
225,0.035,0.022,20180620
226,0.013,0.013,20180620
227,0.047,0.025,20180620
228,0.043,0.049,20180620
229,0.001,0.011,20180620
230,0.0,0.04,20180620
231,0.026,0.046,20180620
232,0.028,0.029,20180620
233,0.041,0.012,20180620
234,0.008,0.012,20180620
237,0.0,0.015,20180620
241,0.018,0.016,20180620
244,0.015,0.025,20180620
245,0.035,0.042,20180620
246,0.007,0.02,20180620
249,0.041,0.051,20180620
250,0.021,0.014,20180620
252,0.046,0.023,20180620
253,0.02,0.005,20180620
254,0.01,0.01,20180620
255,0.006,0.031,20180620
256,0.009,0.028,20180620
257,0.03,0.02,20180620
258,0.034,0.049,20180620
261,0.007,0.016,20180620
262,0.028,0.047,20180620
263,0.039,0.011,20180620
264,0.006,0.036,20180620
265,0.038,0.024,20180620
266,0.049,0.023,20180620
267,0.024,0.015,20180620
268,0.024,0.024,20180620
269,0.009,0.007,20180620
270,0.04,0.016,20180620
271,0.014,0.003,20180620
272,0.003,0.039,20180620
273,0.032,0.04,20180620
274,0.02,0.048,20180620
275,0.043,0.041,20180620
276,0.047,0.029,20180620
281,0.048,0.011,20180620
282,0.03,0.042,20180620
