VOBC, Acc0, Acc1, Date
2,0.003,0.031,20180717
10,0.094,0.054,20180717
11,0.088,0.005,20180717
13,0.07,0.002,20180717
14,0.08,0.011,20180717
18,0.098,0.062,20180717
19,0.019,0.02,20180717
20,0.045,0.104,20180717
22,0.03,0.093,20180717
23,0.092,0.075,20180717
24,0.052,0.01,20180717
25,0.009,0.06,20180717
26,0.038,0.089,20180717
27,0.044,0.032,20180717
28,0.057,0.051,20180717
100,0.025,0.094,20180717
101,0.041,0.019,20180717
102,0.009,0.019,20180717
105,0.057,0.047,20180717
106,0.043,0.01,20180717
110,0.004,0.008,20180717
111,0.011,0.0,20180717
112,0.053,0.03,20180717
113,0.082,0.091,20180717
114,0.013,0.05,20180717
115,0.03,0.001,20180717
116,0.02,0.019,20180717
117,0.056,0.025,20180717
118,0.094,0.048,20180717
119,0.037,0.046,20180717
120,0.094,0.084,20180717
121,0.07,0.055,20180717
122,0.091,0.101,20180717
123,0.073,0.033,20180717
124,0.102,0.086,20180717
125,0.093,0.061,20180717
126,0.061,0.055,20180717
127,0.105,0.076,20180717
128,0.065,0.067,20180717
129,0.072,0.049,20180717
130,0.017,0.081,20180717
131,0.056,0.052,20180717
132,0.031,0.079,20180717
133,0.057,0.002,20180717
134,0.063,0.063,20180717
135,0.021,0.097,20180717
136,0.055,0.057,20180717
137,0.03,0.015,20180717
138,0.077,0.055,20180717
139,0.07,0.009,20180717
140,0.001,0.056,20180717
141,0.041,0.073,20180717
142,0.059,0.003,20180717
143,0.078,0.076,20180717
144,0.03,0.017,20180717
145,0.082,0.072,20180717
146,0.017,0.026,20180717
147,0.069,0.092,20180717
148,0.002,0.042,20180717
151,0.076,0.023,20180717
152,0.096,0.056,20180717
153,0.022,0.083,20180717
154,0.016,0.036,20180717
155,0.066,0.016,20180717
162,0.018,0.016,20180717
163,0.087,0.093,20180717
164,0.007,0.039,20180717
171,0.098,0.0,20180717
172,0.057,0.062,20180717
173,0.092,0.013,20180717
174,0.016,0.033,20180717
175,0.047,0.085,20180717
176,0.038,0.006,20180717
177,0.075,0.104,20180717
178,0.092,0.016,20180717
179,0.025,0.049,20180717
180,0.061,0.003,20180717
181,0.075,0.058,20180717
182,0.032,0.021,20180717
183,0.049,0.019,20180717
184,0.022,0.104,20180717
185,0.01,0.105,20180717
186,0.092,0.012,20180717
187,0.052,0.07,20180717
188,0.09,0.101,20180717
191,0.092,0.041,20180717
192,0.074,0.045,20180717
193,0.013,0.103,20180717
194,0.051,0.078,20180717
195,0.071,0.095,20180717
196,0.004,0.002,20180717
197,0.011,0.077,20180717
199,0.011,0.045,20180717
200,0.013,0.063,20180717
201,0.051,0.025,20180717
202,0.033,0.065,20180717
205,0.074,0.031,20180717
206,0.073,0.006,20180717
211,0.075,0.056,20180717
212,0.044,0.087,20180717
213,0.056,0.018,20180717
214,0.042,0.073,20180717
215,0.1,0.018,20180717
216,0.011,0.032,20180717
219,0.074,0.066,20180717
220,0.073,0.023,20180717
222,0.01,0.09,20180717
223,0.038,0.094,20180717
224,0.012,0.012,20180717
225,0.06,0.006,20180717
226,0.057,0.036,20180717
227,0.103,0.078,20180717
228,0.072,0.02,20180717
229,0.001,0.095,20180717
230,0.062,0.089,20180717
231,0.016,0.074,20180717
232,0.05,0.057,20180717
233,0.066,0.038,20180717
234,0.044,0.015,20180717
237,0.058,0.029,20180717
241,0.071,0.066,20180717
244,0.077,0.053,20180717
245,0.053,0.09,20180717
246,0.054,0.1,20180717
249,0.048,0.017,20180717
250,0.032,0.04,20180717
252,0.012,0.092,20180717
253,0.089,0.048,20180717
254,0.088,0.009,20180717
255,0.082,0.105,20180717
256,0.038,0.097,20180717
257,0.056,0.086,20180717
258,0.048,0.014,20180717
261,0.042,0.072,20180717
262,0.097,0.101,20180717
263,0.029,0.053,20180717
264,0.103,0.083,20180717
265,0.04,0.017,20180717
266,0.075,0.085,20180717
267,0.014,0.031,20180717
268,0.068,0.046,20180717
269,0.066,0.1,20180717
270,0.006,0.099,20180717
271,0.07,0.085,20180717
272,0.02,0.095,20180717
273,0.063,0.104,20180717
274,0.1,0.004,20180717
275,0.057,0.039,20180717
276,0.018,0.032,20180717
281,0.042,0.076,20180717
282,0.047,0.075,20180717
