VOBC, Acc0, Acc1, Date
2,0.069,0.072,20180704
10,0.069,0.035,20180704
11,0.022,0.037,20180704
13,0.062,0.057,20180704
14,0.047,0.023,20180704
18,0.0,0.077,20180704
19,0.01,0.033,20180704
20,0.053,0.064,20180704
22,0.052,0.052,20180704
23,0.031,0.029,20180704
24,0.034,0.01,20180704
25,0.074,0.0,20180704
26,0.046,0.021,20180704
27,0.061,0.013,20180704
28,0.051,0.072,20180704
100,0.075,0.063,20180704
101,0.03,0.056,20180704
102,0.055,0.06,20180704
105,0.019,0.009,20180704
106,0.073,0.004,20180704
110,0.002,0.041,20180704
111,0.027,0.026,20180704
112,0.043,0.042,20180704
113,0.024,0.006,20180704
114,0.032,0.057,20180704
115,0.066,0.05,20180704
116,0.036,0.062,20180704
117,0.052,0.011,20180704
118,0.038,0.075,20180704
119,0.049,0.013,20180704
120,0.001,0.014,20180704
121,0.052,0.057,20180704
122,0.004,0.067,20180704
123,0.007,0.018,20180704
124,0.023,0.056,20180704
125,0.056,0.031,20180704
126,0.017,0.078,20180704
127,0.003,0.046,20180704
128,0.076,0.003,20180704
129,0.077,0.075,20180704
130,0.022,0.012,20180704
131,0.0,0.077,20180704
132,0.037,0.048,20180704
133,0.056,0.018,20180704
134,0.005,0.067,20180704
135,0.037,0.008,20180704
136,0.073,0.0,20180704
137,0.023,0.054,20180704
138,0.03,0.072,20180704
139,0.057,0.01,20180704
140,0.031,0.005,20180704
141,0.069,0.017,20180704
142,0.035,0.058,20180704
143,0.063,0.077,20180704
144,0.001,0.049,20180704
145,0.071,0.006,20180704
146,0.016,0.05,20180704
147,0.017,0.016,20180704
148,0.063,0.026,20180704
151,0.069,0.014,20180704
152,0.065,0.035,20180704
153,0.052,0.036,20180704
154,0.039,0.03,20180704
155,0.019,0.029,20180704
162,0.032,0.023,20180704
163,0.067,0.027,20180704
164,0.057,0.005,20180704
171,0.009,0.0,20180704
172,0.026,0.056,20180704
173,0.079,0.002,20180704
174,0.029,0.007,20180704
175,0.061,0.004,20180704
176,0.021,0.047,20180704
177,0.009,0.021,20180704
178,0.065,0.032,20180704
179,0.038,0.027,20180704
180,0.002,0.067,20180704
181,0.035,0.048,20180704
182,0.038,0.002,20180704
183,0.055,0.011,20180704
184,0.001,0.049,20180704
185,0.078,0.042,20180704
186,0.051,0.065,20180704
187,0.043,0.042,20180704
188,0.051,0.053,20180704
191,0.011,0.061,20180704
192,0.066,0.077,20180704
193,0.075,0.059,20180704
194,0.022,0.03,20180704
195,0.035,0.043,20180704
196,0.039,0.045,20180704
197,0.007,0.071,20180704
199,0.033,0.078,20180704
200,0.033,0.015,20180704
201,0.012,0.013,20180704
202,0.004,0.008,20180704
205,0.017,0.011,20180704
206,0.035,0.019,20180704
211,0.064,0.048,20180704
212,0.055,0.043,20180704
213,0.009,0.047,20180704
214,0.048,0.046,20180704
215,0.057,0.05,20180704
216,0.078,0.03,20180704
219,0.034,0.029,20180704
220,0.035,0.014,20180704
222,0.007,0.073,20180704
223,0.019,0.063,20180704
224,0.04,0.06,20180704
225,0.059,0.005,20180704
226,0.008,0.027,20180704
227,0.04,0.019,20180704
228,0.007,0.058,20180704
229,0.038,0.052,20180704
230,0.061,0.029,20180704
231,0.073,0.064,20180704
232,0.057,0.074,20180704
233,0.034,0.067,20180704
234,0.022,0.072,20180704
237,0.03,0.068,20180704
241,0.078,0.071,20180704
244,0.066,0.041,20180704
245,0.042,0.069,20180704
246,0.043,0.077,20180704
249,0.074,0.044,20180704
250,0.009,0.029,20180704
252,0.066,0.03,20180704
253,0.012,0.016,20180704
254,0.002,0.008,20180704
255,0.075,0.042,20180704
256,0.047,0.022,20180704
257,0.019,0.059,20180704
258,0.018,0.019,20180704
261,0.047,0.061,20180704
262,0.028,0.02,20180704
263,0.012,0.036,20180704
264,0.028,0.027,20180704
265,0.035,0.012,20180704
266,0.063,0.077,20180704
267,0.012,0.063,20180704
268,0.071,0.006,20180704
269,0.004,0.038,20180704
270,0.055,0.016,20180704
271,0.018,0.025,20180704
272,0.078,0.028,20180704
273,0.055,0.037,20180704
274,0.049,0.077,20180704
275,0.044,0.074,20180704
276,0.047,0.062,20180704
281,0.007,0.052,20180704
282,0.079,0.03,20180704
