VOBC, Acc0, Acc1, Date
2,0.094,0.078,20180728
10,0.117,0.102,20180728
11,0.118,0.088,20180728
13,0.102,0.077,20180728
14,0.015,0.0,20180728
18,0.001,0.02,20180728
19,0.055,0.035,20180728
20,0.046,0.011,20180728
22,0.04,0.026,20180728
23,0.006,0.075,20180728
24,0.095,0.011,20180728
25,0.081,0.063,20180728
26,0.103,0.092,20180728
27,0.047,0.025,20180728
28,0.098,0.111,20180728
100,0.032,0.067,20180728
101,0.097,0.122,20180728
102,0.028,0.079,20180728
105,0.027,0.079,20180728
106,0.119,0.072,20180728
110,0.107,0.027,20180728
111,0.055,0.051,20180728
112,0.124,0.032,20180728
113,0.015,0.046,20180728
114,0.066,0.12,20180728
115,0.008,0.015,20180728
116,0.057,0.005,20180728
117,0.003,0.126,20180728
118,0.024,0.099,20180728
119,0.01,0.098,20180728
120,0.07,0.001,20180728
121,0.118,0.005,20180728
122,0.113,0.033,20180728
123,0.065,0.035,20180728
124,0.124,0.047,20180728
125,0.084,0.123,20180728
126,0.074,0.078,20180728
127,0.003,0.123,20180728
128,0.057,0.098,20180728
129,0.11,0.065,20180728
130,0.117,0.078,20180728
131,0.094,0.106,20180728
132,0.066,0.041,20180728
133,0.01,0.106,20180728
134,0.056,0.083,20180728
135,0.089,0.117,20180728
136,0.035,0.111,20180728
137,0.0,0.048,20180728
138,0.098,0.042,20180728
139,0.029,0.111,20180728
140,0.071,0.096,20180728
141,0.107,0.089,20180728
142,0.01,0.101,20180728
143,0.033,0.056,20180728
144,0.011,0.109,20180728
145,0.084,0.107,20180728
146,0.015,0.125,20180728
147,0.003,0.057,20180728
148,0.093,0.092,20180728
151,0.076,0.067,20180728
152,0.05,0.075,20180728
153,0.014,0.099,20180728
154,0.081,0.119,20180728
155,0.094,0.098,20180728
162,0.032,0.011,20180728
163,0.067,0.092,20180728
164,0.117,0.041,20180728
171,0.12,0.006,20180728
172,0.06,0.077,20180728
173,0.09,0.075,20180728
174,0.114,0.109,20180728
175,0.104,0.004,20180728
176,0.079,0.106,20180728
177,0.111,0.012,20180728
178,0.042,0.006,20180728
179,0.012,0.066,20180728
180,0.119,0.066,20180728
181,0.081,0.075,20180728
182,0.09,0.101,20180728
183,0.105,0.008,20180728
184,0.091,0.06,20180728
185,0.002,0.015,20180728
186,0.008,0.024,20180728
187,0.061,0.037,20180728
188,0.106,0.066,20180728
191,0.033,0.057,20180728
192,0.035,0.037,20180728
193,0.057,0.042,20180728
194,0.09,0.028,20180728
195,0.049,0.109,20180728
196,0.018,0.075,20180728
197,0.1,0.097,20180728
199,0.049,0.073,20180728
200,0.102,0.045,20180728
201,0.031,0.116,20180728
202,0.058,0.034,20180728
205,0.045,0.065,20180728
206,0.043,0.066,20180728
211,0.1,0.096,20180728
212,0.056,0.105,20180728
213,0.003,0.037,20180728
214,0.073,0.123,20180728
215,0.005,0.037,20180728
216,0.075,0.079,20180728
219,0.067,0.007,20180728
220,0.002,0.025,20180728
222,0.018,0.103,20180728
223,0.072,0.103,20180728
224,0.006,0.084,20180728
225,0.03,0.065,20180728
226,0.033,0.118,20180728
227,0.073,0.002,20180728
228,0.005,0.1,20180728
229,0.036,0.115,20180728
230,0.124,0.111,20180728
231,0.044,0.031,20180728
232,0.117,0.032,20180728
233,0.105,0.001,20180728
234,0.056,0.081,20180728
237,0.02,0.039,20180728
241,0.089,0.027,20180728
244,0.052,0.084,20180728
245,0.066,0.07,20180728
246,0.04,0.122,20180728
249,0.013,0.013,20180728
250,0.029,0.091,20180728
252,0.123,0.107,20180728
253,0.077,0.06,20180728
254,0.056,0.059,20180728
255,0.071,0.115,20180728
256,0.001,0.113,20180728
257,0.082,0.061,20180728
258,0.02,0.011,20180728
261,0.096,0.059,20180728
262,0.01,0.115,20180728
263,0.065,0.03,20180728
264,0.089,0.01,20180728
265,0.113,0.085,20180728
266,0.045,0.087,20180728
267,0.006,0.01,20180728
268,0.069,0.083,20180728
269,0.017,0.022,20180728
270,0.054,0.053,20180728
271,0.104,0.058,20180728
272,0.124,0.068,20180728
273,0.027,0.074,20180728
274,0.054,0.022,20180728
275,0.077,0.113,20180728
276,0.042,0.037,20180728
281,0.041,0.061,20180728
282,0.049,0.104,20180728
