VOBC, Acc0, Acc1, Date
2,0.072,0.091,20180710
10,0.044,0.017,20180710
11,0.049,0.089,20180710
13,0.04,0.08,20180710
14,0.013,0.083,20180710
18,0.027,0.012,20180710
19,0.007,0.083,20180710
20,0.05,0.032,20180710
22,0.003,0.071,20180710
23,0.012,0.071,20180710
24,0.008,0.068,20180710
25,0.082,0.047,20180710
26,0.024,0.0,20180710
27,0.091,0.041,20180710
28,0.029,0.047,20180710
100,0.011,0.075,20180710
101,0.026,0.034,20180710
102,0.076,0.091,20180710
105,0.014,0.026,20180710
106,0.052,0.039,20180710
110,0.033,0.076,20180710
111,0.042,0.087,20180710
112,0.045,0.013,20180710
113,0.048,0.039,20180710
114,0.028,0.055,20180710
115,0.085,0.085,20180710
116,0.077,0.011,20180710
117,0.037,0.006,20180710
118,0.047,0.079,20180710
119,0.017,0.087,20180710
120,0.072,0.029,20180710
121,0.038,0.012,20180710
122,0.019,0.049,20180710
123,0.032,0.017,20180710
124,0.051,0.026,20180710
125,0.0,0.005,20180710
126,0.039,0.047,20180710
127,0.047,0.072,20180710
128,0.006,0.055,20180710
129,0.085,0.021,20180710
130,0.065,0.024,20180710
131,0.001,0.012,20180710
132,0.032,0.053,20180710
133,0.05,0.034,20180710
134,0.037,0.073,20180710
135,0.033,0.019,20180710
136,0.056,0.015,20180710
137,0.053,0.012,20180710
138,0.019,0.004,20180710
139,0.081,0.01,20180710
140,0.019,0.078,20180710
141,0.011,0.022,20180710
142,0.051,0.009,20180710
143,0.058,0.067,20180710
144,0.084,0.012,20180710
145,0.011,0.031,20180710
146,0.036,0.09,20180710
147,0.034,0.022,20180710
148,0.026,0.045,20180710
151,0.02,0.057,20180710
152,0.004,0.064,20180710
153,0.042,0.072,20180710
154,0.026,0.033,20180710
155,0.088,0.006,20180710
162,0.072,0.005,20180710
163,0.0,0.088,20180710
164,0.005,0.069,20180710
171,0.006,0.067,20180710
172,0.006,0.0,20180710
173,0.067,0.012,20180710
174,0.056,0.084,20180710
175,0.058,0.034,20180710
176,0.09,0.066,20180710
177,0.08,0.022,20180710
178,0.032,0.062,20180710
179,0.091,0.053,20180710
180,0.012,0.077,20180710
181,0.045,0.085,20180710
182,0.064,0.048,20180710
183,0.038,0.076,20180710
184,0.087,0.014,20180710
185,0.004,0.004,20180710
186,0.021,0.001,20180710
187,0.014,0.035,20180710
188,0.059,0.023,20180710
191,0.062,0.052,20180710
192,0.068,0.085,20180710
193,0.072,0.032,20180710
194,0.007,0.001,20180710
195,0.005,0.074,20180710
196,0.012,0.075,20180710
197,0.064,0.036,20180710
199,0.068,0.028,20180710
200,0.057,0.071,20180710
201,0.011,0.089,20180710
202,0.081,0.063,20180710
205,0.081,0.039,20180710
206,0.057,0.057,20180710
211,0.017,0.008,20180710
212,0.055,0.089,20180710
213,0.075,0.009,20180710
214,0.056,0.0,20180710
215,0.045,0.079,20180710
216,0.073,0.052,20180710
219,0.055,0.013,20180710
220,0.003,0.069,20180710
222,0.07,0.084,20180710
223,0.089,0.02,20180710
224,0.073,0.006,20180710
225,0.059,0.026,20180710
226,0.011,0.024,20180710
227,0.013,0.056,20180710
228,0.091,0.024,20180710
229,0.074,0.075,20180710
230,0.055,0.042,20180710
231,0.029,0.05,20180710
232,0.043,0.019,20180710
233,0.037,0.025,20180710
234,0.035,0.084,20180710
237,0.086,0.085,20180710
241,0.027,0.0,20180710
244,0.018,0.011,20180710
245,0.061,0.031,20180710
246,0.05,0.078,20180710
249,0.071,0.063,20180710
250,0.042,0.046,20180710
252,0.041,0.007,20180710
253,0.055,0.031,20180710
254,0.084,0.043,20180710
255,0.089,0.037,20180710
256,0.066,0.012,20180710
257,0.074,0.069,20180710
258,0.033,0.035,20180710
261,0.014,0.058,20180710
262,0.026,0.021,20180710
263,0.004,0.023,20180710
264,0.057,0.084,20180710
265,0.036,0.073,20180710
266,0.005,0.009,20180710
267,0.072,0.028,20180710
268,0.07,0.086,20180710
269,0.039,0.007,20180710
270,0.028,0.08,20180710
271,0.043,0.079,20180710
272,0.069,0.086,20180710
273,0.051,0.09,20180710
274,0.009,0.036,20180710
275,0.058,0.042,20180710
276,0.014,0.042,20180710
281,0.016,0.029,20180710
282,0.077,0.06,20180710
