VOBC, Acc0, Acc1, Date
2,0.041,0.003,20180622
10,0.038,0.033,20180622
11,0.012,0.055,20180622
13,0.048,0.026,20180622
14,0.029,0.033,20180622
18,0.041,0.004,20180622
19,0.023,0.003,20180622
20,0.017,0.028,20180622
22,0.025,0.03,20180622
23,0.013,0.033,20180622
24,0.045,0.047,20180622
25,0.038,0.047,20180622
26,0.008,0.032,20180622
27,0.016,0.053,20180622
28,0.033,0.024,20180622
100,0.012,0.05,20180622
101,0.02,0.009,20180622
102,0.054,0.011,20180622
105,0.009,0.031,20180622
106,0.034,0.011,20180622
110,0.041,0.044,20180622
111,0.044,0.026,20180622
112,0.035,0.033,20180622
113,0.027,0.044,20180622
114,0.038,0.01,20180622
115,0.039,0.018,20180622
116,0.015,0.018,20180622
117,0.018,0.003,20180622
118,0.035,0.009,20180622
119,0.002,0.043,20180622
120,0.039,0.034,20180622
121,0.034,0.041,20180622
122,0.051,0.008,20180622
123,0.027,0.054,20180622
124,0.026,0.046,20180622
125,0.018,0.036,20180622
126,0.047,0.032,20180622
127,0.028,0.043,20180622
128,0.015,0.001,20180622
129,0.046,0.051,20180622
130,0.004,0.016,20180622
131,0.02,0.034,20180622
132,0.029,0.018,20180622
133,0.043,0.043,20180622
134,0.015,0.048,20180622
135,0.037,0.043,20180622
136,0.003,0.033,20180622
137,0.027,0.017,20180622
138,0.007,0.038,20180622
139,0.044,0.009,20180622
140,0.017,0.044,20180622
141,0.04,0.04,20180622
142,0.05,0.037,20180622
143,0.014,0.024,20180622
144,0.016,0.008,20180622
145,0.022,0.007,20180622
146,0.045,0.013,20180622
147,0.051,0.027,20180622
148,0.043,0.043,20180622
151,0.036,0.043,20180622
152,0.015,0.055,20180622
153,0.006,0.029,20180622
154,0.033,0.002,20180622
155,0.011,0.032,20180622
162,0.039,0.019,20180622
163,0.048,0.028,20180622
164,0.022,0.027,20180622
171,0.021,0.047,20180622
172,0.008,0.047,20180622
173,0.023,0.022,20180622
174,0.003,0.008,20180622
175,0.041,0.049,20180622
176,0.021,0.004,20180622
177,0.022,0.027,20180622
178,0.024,0.018,20180622
179,0.034,0.037,20180622
180,0.047,0.014,20180622
181,0.0,0.002,20180622
182,0.014,0.018,20180622
183,0.009,0.055,20180622
184,0.029,0.036,20180622
185,0.037,0.051,20180622
186,0.045,0.055,20180622
187,0.023,0.048,20180622
188,0.043,0.042,20180622
191,0.03,0.031,20180622
192,0.02,0.011,20180622
193,0.022,0.041,20180622
194,0.049,0.047,20180622
195,0.013,0.02,20180622
196,0.02,0.0,20180622
197,0.04,0.033,20180622
199,0.004,0.024,20180622
200,0.043,0.019,20180622
201,0.012,0.024,20180622
202,0.018,0.045,20180622
205,0.027,0.039,20180622
206,0.042,0.004,20180622
211,0.048,0.032,20180622
212,0.026,0.001,20180622
213,0.05,0.017,20180622
214,0.049,0.0,20180622
215,0.015,0.039,20180622
216,0.031,0.018,20180622
219,0.046,0.05,20180622
220,0.012,0.05,20180622
222,0.043,0.018,20180622
223,0.035,0.034,20180622
224,0.048,0.049,20180622
225,0.043,0.039,20180622
226,0.033,0.04,20180622
227,0.004,0.038,20180622
228,0.013,0.029,20180622
229,0.013,0.022,20180622
230,0.009,0.045,20180622
231,0.006,0.043,20180622
232,0.051,0.017,20180622
233,0.048,0.024,20180622
234,0.029,0.036,20180622
237,0.04,0.005,20180622
241,0.027,0.045,20180622
244,0.047,0.021,20180622
245,0.046,0.046,20180622
246,0.028,0.044,20180622
249,0.003,0.021,20180622
250,0.033,0.054,20180622
252,0.052,0.051,20180622
253,0.039,0.043,20180622
254,0.019,0.015,20180622
255,0.039,0.04,20180622
256,0.011,0.045,20180622
257,0.0,0.044,20180622
258,0.047,0.04,20180622
261,0.046,0.032,20180622
262,0.049,0.054,20180622
263,0.027,0.017,20180622
264,0.028,0.042,20180622
265,0.033,0.042,20180622
266,0.048,0.048,20180622
267,0.026,0.045,20180622
268,0.008,0.035,20180622
269,0.036,0.005,20180622
270,0.05,0.023,20180622
271,0.02,0.006,20180622
272,0.038,0.001,20180622
273,0.03,0.012,20180622
274,0.014,0.028,20180622
275,0.003,0.049,20180622
276,0.051,0.008,20180622
281,0.024,0.032,20180622
282,0.031,0.047,20180622
