VOBC, Acc0, Acc1, Date
2,0.025,0.002,20180626
10,0.035,0.023,20180626
11,0.01,0.044,20180626
13,0.019,0.052,20180626
14,0.01,0.02,20180626
18,0.021,0.016,20180626
19,0.031,0.015,20180626
20,0.025,0.054,20180626
22,0.008,0.032,20180626
23,0.024,0.063,20180626
24,0.046,0.047,20180626
25,0.022,0.002,20180626
26,0.035,0.011,20180626
27,0.053,0.033,20180626
28,0.005,0.023,20180626
100,0.052,0.006,20180626
101,0.003,0.034,20180626
102,0.011,0.031,20180626
105,0.032,0.001,20180626
106,0.053,0.046,20180626
110,0.001,0.055,20180626
111,0.001,0.031,20180626
112,0.037,0.029,20180626
113,0.057,0.027,20180626
114,0.059,0.024,20180626
115,0.034,0.06,20180626
116,0.022,0.044,20180626
117,0.009,0.044,20180626
118,0.05,0.01,20180626
119,0.059,0.028,20180626
120,0.038,0.039,20180626
121,0.0,0.045,20180626
122,0.059,0.012,20180626
123,0.011,0.044,20180626
124,0.022,0.003,20180626
125,0.023,0.0,20180626
126,0.031,0.057,20180626
127,0.061,0.024,20180626
128,0.05,0.044,20180626
129,0.027,0.004,20180626
130,0.013,0.004,20180626
131,0.04,0.002,20180626
132,0.052,0.015,20180626
133,0.014,0.024,20180626
134,0.018,0.001,20180626
135,0.003,0.027,20180626
136,0.058,0.02,20180626
137,0.061,0.052,20180626
138,0.004,0.038,20180626
139,0.003,0.012,20180626
140,0.047,0.037,20180626
141,0.008,0.0,20180626
142,0.015,0.036,20180626
143,0.027,0.013,20180626
144,0.028,0.019,20180626
145,0.038,0.039,20180626
146,0.017,0.011,20180626
147,0.018,0.023,20180626
148,0.008,0.004,20180626
151,0.007,0.019,20180626
152,0.02,0.048,20180626
153,0.063,0.044,20180626
154,0.06,0.027,20180626
155,0.003,0.021,20180626
162,0.062,0.04,20180626
163,0.042,0.03,20180626
164,0.044,0.033,20180626
171,0.026,0.001,20180626
172,0.053,0.003,20180626
173,0.02,0.04,20180626
174,0.019,0.038,20180626
175,0.0,0.015,20180626
176,0.012,0.006,20180626
177,0.06,0.043,20180626
178,0.054,0.011,20180626
179,0.051,0.004,20180626
180,0.061,0.048,20180626
181,0.005,0.003,20180626
182,0.048,0.029,20180626
183,0.04,0.021,20180626
184,0.052,0.051,20180626
185,0.052,0.04,20180626
186,0.026,0.034,20180626
187,0.053,0.056,20180626
188,0.049,0.03,20180626
191,0.017,0.06,20180626
192,0.022,0.04,20180626
193,0.025,0.062,20180626
194,0.043,0.044,20180626
195,0.032,0.026,20180626
196,0.014,0.052,20180626
197,0.047,0.008,20180626
199,0.04,0.056,20180626
200,0.0,0.045,20180626
201,0.058,0.041,20180626
202,0.025,0.061,20180626
205,0.051,0.061,20180626
206,0.041,0.031,20180626
211,0.019,0.011,20180626
212,0.007,0.051,20180626
213,0.063,0.056,20180626
214,0.045,0.013,20180626
215,0.002,0.02,20180626
216,0.062,0.004,20180626
219,0.029,0.017,20180626
220,0.038,0.057,20180626
222,0.024,0.013,20180626
223,0.043,0.008,20180626
224,0.007,0.056,20180626
225,0.062,0.045,20180626
226,0.003,0.027,20180626
227,0.048,0.062,20180626
228,0.054,0.002,20180626
229,0.046,0.054,20180626
230,0.056,0.047,20180626
231,0.002,0.007,20180626
232,0.018,0.016,20180626
233,0.028,0.037,20180626
234,0.024,0.057,20180626
237,0.029,0.017,20180626
241,0.018,0.025,20180626
244,0.01,0.004,20180626
245,0.034,0.0,20180626
246,0.02,0.058,20180626
249,0.013,0.035,20180626
250,0.004,0.025,20180626
252,0.03,0.02,20180626
253,0.059,0.049,20180626
254,0.036,0.052,20180626
255,0.047,0.021,20180626
256,0.063,0.01,20180626
257,0.013,0.023,20180626
258,0.013,0.039,20180626
261,0.043,0.013,20180626
262,0.03,0.019,20180626
263,0.055,0.063,20180626
264,0.027,0.008,20180626
265,0.047,0.036,20180626
266,0.056,0.003,20180626
267,0.023,0.008,20180626
268,0.031,0.062,20180626
269,0.06,0.041,20180626
270,0.063,0.018,20180626
271,0.063,0.02,20180626
272,0.018,0.04,20180626
273,0.062,0.061,20180626
274,0.041,0.009,20180626
275,0.018,0.051,20180626
276,0.027,0.022,20180626
281,0.057,0.041,20180626
282,0.009,0.032,20180626
