VOBC, Acc0, Acc1, Date
2,0.043,0.041,20180616
10,0.042,0.006,20180616
11,0.034,0.043,20180616
13,0.034,0.001,20180616
14,0.042,0.012,20180616
18,0.019,0.001,20180616
19,0.038,0.027,20180616
20,0.029,0.013,20180616
22,0.041,0.036,20180616
23,0.028,0.022,20180616
24,0.042,0.036,20180616
25,0.01,0.036,20180616
26,0.031,0.005,20180616
27,0.023,0.039,20180616
28,0.027,0.034,20180616
100,0.042,0.007,20180616
101,0.016,0.042,20180616
102,0.034,0.037,20180616
105,0.005,0.036,20180616
106,0.013,0.017,20180616
110,0.006,0.031,20180616
111,0.021,0.015,20180616
112,0.004,0.042,20180616
113,0.016,0.006,20180616
114,0.01,0.023,20180616
115,0.026,0.022,20180616
116,0.018,0.01,20180616
117,0.023,0.035,20180616
118,0.029,0.011,20180616
119,0.04,0.014,20180616
120,0.005,0.013,20180616
121,0.043,0.014,20180616
122,0.022,0.034,20180616
123,0.017,0.006,20180616
124,0.022,0.03,20180616
125,0.03,0.027,20180616
126,0.018,0.026,20180616
127,0.01,0.03,20180616
128,0.035,0.007,20180616
129,0.003,0.028,20180616
130,0.021,0.002,20180616
131,0.011,0.017,20180616
132,0.038,0.04,20180616
133,0.034,0.017,20180616
134,0.018,0.019,20180616
135,0.026,0.025,20180616
136,0.003,0.001,20180616
137,0.029,0.017,20180616
138,0.0,0.005,20180616
139,0.021,0.021,20180616
140,0.012,0.018,20180616
141,0.043,0.026,20180616
142,0.027,0.011,20180616
143,0.026,0.028,20180616
144,0.034,0.042,20180616
145,0.038,0.001,20180616
146,0.001,0.007,20180616
147,0.018,0.002,20180616
148,0.007,0.012,20180616
151,0.034,0.001,20180616
152,0.013,0.006,20180616
153,0.011,0.031,20180616
154,0.041,0.029,20180616
155,0.026,0.025,20180616
162,0.039,0.032,20180616
163,0.01,0.008,20180616
164,0.016,0.023,20180616
171,0.034,0.026,20180616
172,0.029,0.029,20180616
173,0.009,0.04,20180616
174,0.038,0.028,20180616
175,0.017,0.019,20180616
176,0.024,0.015,20180616
177,0.042,0.016,20180616
178,0.006,0.031,20180616
179,0.0,0.003,20180616
180,0.006,0.006,20180616
181,0.026,0.04,20180616
182,0.035,0.009,20180616
183,0.027,0.041,20180616
184,0.008,0.037,20180616
185,0.023,0.011,20180616
186,0.004,0.015,20180616
187,0.036,0.032,20180616
188,0.002,0.035,20180616
191,0.007,0.034,20180616
192,0.018,0.027,20180616
193,0.0,0.036,20180616
194,0.037,0.009,20180616
195,0.01,0.014,20180616
196,0.03,0.01,20180616
197,0.002,0.025,20180616
199,0.017,0.043,20180616
200,0.001,0.038,20180616
201,0.033,0.016,20180616
202,0.001,0.021,20180616
205,0.02,0.039,20180616
206,0.036,0.006,20180616
211,0.027,0.035,20180616
212,0.006,0.005,20180616
213,0.018,0.037,20180616
214,0.001,0.003,20180616
215,0.006,0.038,20180616
216,0.023,0.016,20180616
219,0.004,0.016,20180616
220,0.006,0.022,20180616
222,0.015,0.0,20180616
223,0.009,0.01,20180616
224,0.025,0.022,20180616
225,0.001,0.043,20180616
226,0.033,0.015,20180616
227,0.008,0.022,20180616
228,0.026,0.019,20180616
229,0.028,0.024,20180616
230,0.038,0.006,20180616
231,0.039,0.029,20180616
232,0.018,0.04,20180616
233,0.041,0.005,20180616
234,0.031,0.024,20180616
237,0.024,0.014,20180616
241,0.026,0.037,20180616
244,0.007,0.036,20180616
245,0.038,0.005,20180616
246,0.031,0.036,20180616
249,0.012,0.01,20180616
250,0.03,0.007,20180616
252,0.01,0.001,20180616
253,0.043,0.014,20180616
254,0.034,0.01,20180616
255,0.002,0.022,20180616
256,0.001,0.002,20180616
257,0.022,0.034,20180616
258,0.027,0.04,20180616
261,0.016,0.021,20180616
262,0.016,0.025,20180616
263,0.038,0.028,20180616
264,0.028,0.002,20180616
265,0.001,0.028,20180616
266,0.038,0.013,20180616
267,0.02,0.033,20180616
268,0.032,0.02,20180616
269,0.016,0.016,20180616
270,0.01,0.011,20180616
271,0.026,0.033,20180616
272,0.025,0.039,20180616
273,0.012,0.022,20180616
274,0.001,0.039,20180616
275,0.038,0.031,20180616
276,0.011,0.004,20180616
281,0.015,0.032,20180616
282,0.025,0.024,20180616
