VOBC, Acc0, Acc1, Date
2,0.002,0.005,20180603
10,0.017,0.015,20180603
11,0.006,0.005,20180603
13,0.004,0.015,20180603
14,0.017,0.005,20180603
18,0.013,0.009,20180603
19,0.001,0.013,20180603
20,0.008,0.015,20180603
22,0.003,0.001,20180603
23,0.0,0.009,20180603
24,0.016,0.012,20180603
25,0.015,0.017,20180603
26,0.012,0.013,20180603
27,0.011,0.001,20180603
28,0.012,0.009,20180603
100,0.002,0.017,20180603
101,0.0,0.008,20180603
102,0.002,0.0,20180603
105,0.004,0.01,20180603
106,0.008,0.015,20180603
110,0.011,0.008,20180603
111,0.002,0.001,20180603
112,0.017,0.012,20180603
113,0.006,0.008,20180603
114,0.008,0.017,20180603
115,0.005,0.017,20180603
116,0.009,0.013,20180603
117,0.012,0.006,20180603
118,0.013,0.001,20180603
119,0.016,0.002,20180603
120,0.017,0.017,20180603
121,0.009,0.011,20180603
122,0.016,0.012,20180603
123,0.009,0.004,20180603
124,0.014,0.001,20180603
125,0.014,0.008,20180603
126,0.005,0.01,20180603
127,0.002,0.014,20180603
128,0.014,0.006,20180603
129,0.005,0.013,20180603
130,0.003,0.007,20180603
131,0.008,0.0,20180603
132,0.003,0.0,20180603
133,0.005,0.004,20180603
134,0.014,0.01,20180603
135,0.003,0.017,20180603
136,0.004,0.014,20180603
137,0.006,0.013,20180603
138,0.001,0.008,20180603
139,0.013,0.003,20180603
140,0.016,0.006,20180603
141,0.009,0.002,20180603
142,0.013,0.011,20180603
143,0.01,0.007,20180603
144,0.014,0.0,20180603
145,0.001,0.004,20180603
146,0.005,0.002,20180603
147,0.006,0.013,20180603
148,0.016,0.0,20180603
151,0.013,0.004,20180603
152,0.016,0.013,20180603
153,0.013,0.008,20180603
154,0.015,0.002,20180603
155,0.008,0.008,20180603
162,0.013,0.002,20180603
163,0.015,0.0,20180603
164,0.017,0.003,20180603
171,0.001,0.012,20180603
172,0.014,0.015,20180603
173,0.01,0.004,20180603
174,0.013,0.0,20180603
175,0.015,0.002,20180603
176,0.016,0.012,20180603
177,0.017,0.017,20180603
178,0.016,0.013,20180603
179,0.004,0.002,20180603
180,0.003,0.004,20180603
181,0.008,0.012,20180603
182,0.015,0.016,20180603
183,0.016,0.006,20180603
184,0.008,0.014,20180603
185,0.005,0.016,20180603
186,0.008,0.007,20180603
187,0.013,0.009,20180603
188,0.013,0.003,20180603
191,0.01,0.004,20180603
192,0.001,0.015,20180603
193,0.005,0.004,20180603
194,0.005,0.006,20180603
195,0.015,0.0,20180603
196,0.004,0.01,20180603
197,0.002,0.014,20180603
199,0.006,0.011,20180603
200,0.007,0.008,20180603
201,0.012,0.001,20180603
202,0.003,0.012,20180603
205,0.004,0.015,20180603
206,0.009,0.009,20180603
211,0.004,0.013,20180603
212,0.008,0.006,20180603
213,0.002,0.016,20180603
214,0.017,0.012,20180603
215,0.015,0.002,20180603
216,0.006,0.001,20180603
219,0.0,0.004,20180603
220,0.002,0.009,20180603
222,0.002,0.013,20180603
223,0.017,0.008,20180603
224,0.008,0.01,20180603
225,0.004,0.015,20180603
226,0.017,0.016,20180603
227,0.002,0.005,20180603
228,0.004,0.0,20180603
229,0.004,0.005,20180603
230,0.011,0.013,20180603
231,0.017,0.001,20180603
232,0.01,0.016,20180603
233,0.013,0.001,20180603
234,0.009,0.002,20180603
237,0.016,0.011,20180603
241,0.001,0.015,20180603
244,0.017,0.006,20180603
245,0.013,0.008,20180603
246,0.013,0.015,20180603
249,0.002,0.015,20180603
250,0.007,0.01,20180603
252,0.016,0.015,20180603
253,0.002,0.016,20180603
254,0.003,0.008,20180603
255,0.002,0.017,20180603
256,0.007,0.017,20180603
257,0.007,0.013,20180603
258,0.003,0.017,20180603
261,0.015,0.007,20180603
262,0.004,0.012,20180603
263,0.011,0.01,20180603
264,0.01,0.002,20180603
265,0.016,0.017,20180603
266,0.004,0.012,20180603
267,0.001,0.002,20180603
268,0.009,0.002,20180603
269,0.008,0.002,20180603
270,0.009,0.006,20180603
271,0.015,0.008,20180603
272,0.011,0.002,20180603
273,0.015,0.011,20180603
274,0.003,0.002,20180603
275,0.0,0.008,20180603
276,0.016,0.001,20180603
281,0.004,0.003,20180603
282,0.011,0.015,20180603
