VOBC, Acc0, Acc1, Date
2,0.026,0.012,20180608
10,0.021,0.016,20180608
11,0.001,0.011,20180608
13,0.013,0.015,20180608
14,0.02,0.026,20180608
18,0.005,0.024,20180608
19,0.008,0.011,20180608
20,0.019,0.008,20180608
22,0.024,0.026,20180608
23,0.01,0.018,20180608
24,0.019,0.025,20180608
25,0.017,0.027,20180608
26,0.016,0.016,20180608
27,0.006,0.017,20180608
28,0.004,0.021,20180608
100,0.011,0.003,20180608
101,0.011,0.014,20180608
102,0.022,0.025,20180608
105,0.006,0.025,20180608
106,0.017,0.021,20180608
110,0.002,0.014,20180608
111,0.015,0.01,20180608
112,0.022,0.026,20180608
113,0.027,0.026,20180608
114,0.024,0.012,20180608
115,0.021,0.012,20180608
116,0.023,0.022,20180608
117,0.009,0.01,20180608
118,0.003,0.0,20180608
119,0.027,0.008,20180608
120,0.022,0.007,20180608
121,0.009,0.01,20180608
122,0.022,0.001,20180608
123,0.024,0.007,20180608
124,0.008,0.012,20180608
125,0.0,0.003,20180608
126,0.026,0.012,20180608
127,0.013,0.023,20180608
128,0.007,0.01,20180608
129,0.017,0.012,20180608
130,0.019,0.026,20180608
131,0.008,0.001,20180608
132,0.016,0.01,20180608
133,0.009,0.027,20180608
134,0.023,0.022,20180608
135,0.009,0.005,20180608
136,0.006,0.007,20180608
137,0.007,0.027,20180608
138,0.012,0.021,20180608
139,0.007,0.024,20180608
140,0.017,0.007,20180608
141,0.0,0.003,20180608
142,0.019,0.01,20180608
143,0.021,0.027,20180608
144,0.007,0.004,20180608
145,0.008,0.017,20180608
146,0.0,0.012,20180608
147,0.011,0.022,20180608
148,0.027,0.025,20180608
151,0.022,0.011,20180608
152,0.014,0.026,20180608
153,0.008,0.021,20180608
154,0.008,0.007,20180608
155,0.024,0.0,20180608
162,0.015,0.015,20180608
163,0.021,0.018,20180608
164,0.021,0.012,20180608
171,0.027,0.025,20180608
172,0.003,0.015,20180608
173,0.008,0.016,20180608
174,0.021,0.008,20180608
175,0.015,0.002,20180608
176,0.0,0.01,20180608
177,0.01,0.021,20180608
178,0.022,0.011,20180608
179,0.007,0.0,20180608
180,0.024,0.001,20180608
181,0.027,0.012,20180608
182,0.003,0.006,20180608
183,0.019,0.018,20180608
184,0.009,0.024,20180608
185,0.0,0.002,20180608
186,0.027,0.002,20180608
187,0.0,0.015,20180608
188,0.011,0.019,20180608
191,0.021,0.001,20180608
192,0.013,0.0,20180608
193,0.007,0.016,20180608
194,0.019,0.026,20180608
195,0.015,0.018,20180608
196,0.001,0.006,20180608
197,0.009,0.016,20180608
199,0.026,0.017,20180608
200,0.0,0.018,20180608
201,0.022,0.007,20180608
202,0.011,0.008,20180608
205,0.023,0.015,20180608
206,0.022,0.009,20180608
211,0.01,0.009,20180608
212,0.025,0.012,20180608
213,0.01,0.027,20180608
214,0.007,0.009,20180608
215,0.002,0.022,20180608
216,0.006,0.001,20180608
219,0.017,0.022,20180608
220,0.013,0.0,20180608
222,0.024,0.004,20180608
223,0.018,0.003,20180608
224,0.005,0.019,20180608
225,0.014,0.017,20180608
226,0.009,0.022,20180608
227,0.001,0.026,20180608
228,0.014,0.025,20180608
229,0.026,0.011,20180608
230,0.015,0.024,20180608
231,0.013,0.016,20180608
232,0.023,0.02,20180608
233,0.027,0.027,20180608
234,0.002,0.004,20180608
237,0.007,0.013,20180608
241,0.001,0.025,20180608
244,0.025,0.003,20180608
245,0.004,0.006,20180608
246,0.011,0.009,20180608
249,0.003,0.002,20180608
250,0.016,0.001,20180608
252,0.027,0.017,20180608
253,0.02,0.007,20180608
254,0.016,0.008,20180608
255,0.017,0.008,20180608
256,0.012,0.025,20180608
257,0.009,0.019,20180608
258,0.012,0.0,20180608
261,0.0,0.009,20180608
262,0.027,0.011,20180608
263,0.012,0.005,20180608
264,0.027,0.002,20180608
265,0.009,0.009,20180608
266,0.022,0.01,20180608
267,0.002,0.025,20180608
268,0.005,0.027,20180608
269,0.006,0.003,20180608
270,0.024,0.012,20180608
271,0.025,0.008,20180608
272,0.022,0.019,20180608
273,0.013,0.024,20180608
274,0.023,0.011,20180608
275,0.013,0.025,20180608
276,0.008,0.013,20180608
281,0.002,0.003,20180608
282,0.019,0.012,20180608
