VOBC, Acc0, Acc1, Date
2,0.012,0.011,20180601
10,0.002,0.012,20180601
11,0.007,0.01,20180601
13,0.003,0.005,20180601
14,0.001,0.003,20180601
18,0.001,0.0,20180601
19,0.004,0.0,20180601
20,0.0,0.008,20180601
22,0.01,0.006,20180601
23,0.001,0.003,20180601
24,0.001,0.003,20180601
25,0.0,0.008,20180601
26,0.004,0.0,20180601
27,0.008,0.005,20180601
28,0.005,0.012,20180601
100,0.008,0.01,20180601
101,0.007,0.006,20180601
102,0.001,0.006,20180601
105,0.0,0.012,20180601
106,0.002,0.013,20180601
110,0.009,0.006,20180601
111,0.001,0.005,20180601
112,0.006,0.008,20180601
113,0.006,0.008,20180601
114,0.013,0.008,20180601
115,0.007,0.008,20180601
116,0.008,0.004,20180601
117,0.005,0.003,20180601
118,0.006,0.0,20180601
119,0.013,0.005,20180601
120,0.011,0.0,20180601
121,0.011,0.001,20180601
122,0.008,0.012,20180601
123,0.004,0.006,20180601
124,0.008,0.01,20180601
125,0.001,0.001,20180601
126,0.004,0.013,20180601
127,0.007,0.012,20180601
128,0.011,0.009,20180601
129,0.009,0.011,20180601
130,0.001,0.008,20180601
131,0.003,0.011,20180601
132,0.007,0.001,20180601
133,0.013,0.006,20180601
134,0.009,0.008,20180601
135,0.003,0.008,20180601
136,0.003,0.007,20180601
137,0.005,0.013,20180601
138,0.005,0.004,20180601
139,0.01,0.004,20180601
140,0.002,0.0,20180601
141,0.012,0.008,20180601
142,0.005,0.013,20180601
143,0.004,0.013,20180601
144,0.001,0.009,20180601
145,0.012,0.01,20180601
146,0.002,0.008,20180601
147,0.006,0.005,20180601
148,0.0,0.0,20180601
151,0.009,0.0,20180601
152,0.002,0.01,20180601
153,0.008,0.008,20180601
154,0.0,0.013,20180601
155,0.004,0.007,20180601
162,0.01,0.013,20180601
163,0.012,0.002,20180601
164,0.003,0.005,20180601
171,0.004,0.011,20180601
172,0.013,0.0,20180601
173,0.003,0.013,20180601
174,0.004,0.006,20180601
175,0.005,0.01,20180601
176,0.005,0.0,20180601
177,0.009,0.005,20180601
178,0.001,0.012,20180601
179,0.003,0.003,20180601
180,0.01,0.007,20180601
181,0.0,0.004,20180601
182,0.005,0.007,20180601
183,0.008,0.0,20180601
184,0.013,0.011,20180601
185,0.003,0.002,20180601
186,0.01,0.008,20180601
187,0.002,0.01,20180601
188,0.0,0.01,20180601
191,0.005,0.001,20180601
192,0.012,0.006,20180601
193,0.001,0.004,20180601
194,0.002,0.005,20180601
195,0.013,0.013,20180601
196,0.001,0.009,20180601
197,0.002,0.009,20180601
199,0.013,0.001,20180601
200,0.006,0.004,20180601
201,0.0,0.013,20180601
202,0.013,0.002,20180601
205,0.004,0.005,20180601
206,0.008,0.002,20180601
211,0.004,0.004,20180601
212,0.011,0.007,20180601
213,0.002,0.007,20180601
214,0.013,0.004,20180601
215,0.002,0.007,20180601
216,0.012,0.002,20180601
219,0.011,0.008,20180601
220,0.01,0.011,20180601
222,0.013,0.011,20180601
223,0.005,0.009,20180601
224,0.001,0.012,20180601
225,0.0,0.007,20180601
226,0.007,0.006,20180601
227,0.002,0.0,20180601
228,0.009,0.011,20180601
229,0.001,0.007,20180601
230,0.013,0.003,20180601
231,0.001,0.009,20180601
232,0.006,0.012,20180601
233,0.003,0.012,20180601
234,0.007,0.012,20180601
237,0.013,0.013,20180601
241,0.012,0.001,20180601
244,0.009,0.005,20180601
245,0.002,0.01,20180601
246,0.004,0.01,20180601
249,0.012,0.013,20180601
250,0.006,0.01,20180601
252,0.008,0.0,20180601
253,0.01,0.013,20180601
254,0.006,0.002,20180601
255,0.004,0.011,20180601
256,0.002,0.0,20180601
257,0.002,0.008,20180601
258,0.006,0.007,20180601
261,0.005,0.001,20180601
262,0.001,0.009,20180601
263,0.011,0.011,20180601
264,0.004,0.009,20180601
265,0.01,0.002,20180601
266,0.008,0.008,20180601
267,0.011,0.009,20180601
268,0.013,0.007,20180601
269,0.0,0.003,20180601
270,0.002,0.011,20180601
271,0.011,0.007,20180601
272,0.01,0.013,20180601
273,0.006,0.013,20180601
274,0.004,0.005,20180601
275,0.006,0.013,20180601
276,0.004,0.0,20180601
281,0.006,0.001,20180601
282,0.013,0.011,20180601
