VOBC, Acc0, Acc1, Date
2,0.026,0.004,20180612
10,0.005,0.02,20180612
11,0.013,0.01,20180612
13,0.001,0.004,20180612
14,0.033,0.002,20180612
18,0.014,0.022,20180612
19,0.031,0.029,20180612
20,0.026,0.031,20180612
22,0.019,0.023,20180612
23,0.003,0.004,20180612
24,0.021,0.032,20180612
25,0.03,0.004,20180612
26,0.013,0.034,20180612
27,0.033,0.027,20180612
28,0.0,0.021,20180612
100,0.024,0.01,20180612
101,0.003,0.032,20180612
102,0.009,0.023,20180612
105,0.025,0.012,20180612
106,0.032,0.019,20180612
110,0.007,0.026,20180612
111,0.029,0.032,20180612
112,0.031,0.021,20180612
113,0.031,0.016,20180612
114,0.021,0.001,20180612
115,0.03,0.032,20180612
116,0.007,0.029,20180612
117,0.012,0.033,20180612
118,0.023,0.007,20180612
119,0.021,0.028,20180612
120,0.016,0.014,20180612
121,0.004,0.035,20180612
122,0.029,0.0,20180612
123,0.001,0.024,20180612
124,0.008,0.02,20180612
125,0.022,0.005,20180612
126,0.02,0.006,20180612
127,0.024,0.033,20180612
128,0.003,0.004,20180612
129,0.027,0.027,20180612
130,0.027,0.031,20180612
131,0.022,0.019,20180612
132,0.015,0.023,20180612
133,0.006,0.022,20180612
134,0.021,0.013,20180612
135,0.018,0.009,20180612
136,0.029,0.009,20180612
137,0.007,0.026,20180612
138,0.005,0.033,20180612
139,0.02,0.03,20180612
140,0.035,0.021,20180612
141,0.014,0.026,20180612
142,0.009,0.007,20180612
143,0.005,0.03,20180612
144,0.027,0.016,20180612
145,0.016,0.03,20180612
146,0.035,0.007,20180612
147,0.007,0.034,20180612
148,0.035,0.026,20180612
151,0.016,0.019,20180612
152,0.016,0.005,20180612
153,0.017,0.017,20180612
154,0.029,0.032,20180612
155,0.007,0.018,20180612
162,0.001,0.016,20180612
163,0.031,0.031,20180612
164,0.026,0.032,20180612
171,0.017,0.012,20180612
172,0.016,0.001,20180612
173,0.03,0.013,20180612
174,0.011,0.033,20180612
175,0.008,0.01,20180612
176,0.031,0.011,20180612
177,0.023,0.014,20180612
178,0.016,0.004,20180612
179,0.0,0.023,20180612
180,0.026,0.015,20180612
181,0.015,0.019,20180612
182,0.016,0.027,20180612
183,0.0,0.027,20180612
184,0.022,0.022,20180612
185,0.018,0.012,20180612
186,0.014,0.03,20180612
187,0.003,0.014,20180612
188,0.019,0.007,20180612
191,0.035,0.009,20180612
192,0.024,0.029,20180612
193,0.027,0.032,20180612
194,0.028,0.0,20180612
195,0.004,0.007,20180612
196,0.015,0.022,20180612
197,0.022,0.01,20180612
199,0.013,0.01,20180612
200,0.009,0.028,20180612
201,0.034,0.027,20180612
202,0.032,0.018,20180612
205,0.002,0.019,20180612
206,0.009,0.019,20180612
211,0.033,0.01,20180612
212,0.032,0.014,20180612
213,0.016,0.02,20180612
214,0.031,0.006,20180612
215,0.0,0.006,20180612
216,0.018,0.007,20180612
219,0.031,0.034,20180612
220,0.019,0.029,20180612
222,0.013,0.032,20180612
223,0.017,0.031,20180612
224,0.027,0.011,20180612
225,0.024,0.009,20180612
226,0.022,0.016,20180612
227,0.02,0.027,20180612
228,0.024,0.009,20180612
229,0.006,0.003,20180612
230,0.007,0.032,20180612
231,0.02,0.009,20180612
232,0.03,0.021,20180612
233,0.017,0.004,20180612
234,0.005,0.031,20180612
237,0.007,0.02,20180612
241,0.001,0.006,20180612
244,0.028,0.035,20180612
245,0.029,0.016,20180612
246,0.021,0.006,20180612
249,0.029,0.006,20180612
250,0.025,0.029,20180612
252,0.014,0.007,20180612
253,0.025,0.023,20180612
254,0.001,0.017,20180612
255,0.011,0.01,20180612
256,0.028,0.021,20180612
257,0.028,0.001,20180612
258,0.019,0.026,20180612
261,0.033,0.014,20180612
262,0.026,0.035,20180612
263,0.022,0.016,20180612
264,0.014,0.031,20180612
265,0.011,0.026,20180612
266,0.024,0.016,20180612
267,0.009,0.032,20180612
268,0.028,0.021,20180612
269,0.019,0.017,20180612
270,0.029,0.03,20180612
271,0.002,0.0,20180612
272,0.019,0.035,20180612
273,0.022,0.002,20180612
274,0.02,0.007,20180612
275,0.024,0.004,20180612
276,0.006,0.015,20180612
281,0.005,0.034,20180612
282,0.012,0.03,20180612
