VOBC, Acc0, Acc1, Date
2,0.047,0.033,20180628
10,0.016,0.061,20180628
11,0.059,0.011,20180628
13,0.06,0.014,20180628
14,0.047,0.062,20180628
18,0.051,0.057,20180628
19,0.007,0.012,20180628
20,0.032,0.048,20180628
22,0.003,0.009,20180628
23,0.024,0.042,20180628
24,0.046,0.058,20180628
25,0.02,0.03,20180628
26,0.065,0.055,20180628
27,0.064,0.002,20180628
28,0.052,0.05,20180628
100,0.014,0.021,20180628
101,0.028,0.041,20180628
102,0.053,0.022,20180628
105,0.054,0.067,20180628
106,0.006,0.0,20180628
110,0.034,0.043,20180628
111,0.011,0.013,20180628
112,0.005,0.033,20180628
113,0.047,0.023,20180628
114,0.01,0.03,20180628
115,0.013,0.041,20180628
116,0.038,0.01,20180628
117,0.031,0.012,20180628
118,0.007,0.042,20180628
119,0.009,0.032,20180628
120,0.04,0.057,20180628
121,0.032,0.019,20180628
122,0.016,0.043,20180628
123,0.027,0.045,20180628
124,0.06,0.065,20180628
125,0.054,0.001,20180628
126,0.007,0.054,20180628
127,0.036,0.033,20180628
128,0.052,0.038,20180628
129,0.041,0.064,20180628
130,0.035,0.053,20180628
131,0.051,0.03,20180628
132,0.035,0.055,20180628
133,0.05,0.042,20180628
134,0.026,0.021,20180628
135,0.053,0.023,20180628
136,0.054,0.064,20180628
137,0.044,0.01,20180628
138,0.028,0.011,20180628
139,0.066,0.031,20180628
140,0.016,0.035,20180628
141,0.022,0.014,20180628
142,0.033,0.013,20180628
143,0.003,0.029,20180628
144,0.049,0.017,20180628
145,0.054,0.024,20180628
146,0.017,0.025,20180628
147,0.047,0.045,20180628
148,0.005,0.052,20180628
151,0.037,0.059,20180628
152,0.007,0.008,20180628
153,0.051,0.009,20180628
154,0.058,0.008,20180628
155,0.043,0.001,20180628
162,0.015,0.026,20180628
163,0.028,0.009,20180628
164,0.024,0.021,20180628
171,0.053,0.016,20180628
172,0.016,0.008,20180628
173,0.016,0.042,20180628
174,0.021,0.043,20180628
175,0.008,0.036,20180628
176,0.025,0.011,20180628
177,0.035,0.018,20180628
178,0.022,0.005,20180628
179,0.01,0.052,20180628
180,0.024,0.003,20180628
181,0.055,0.01,20180628
182,0.024,0.0,20180628
183,0.059,0.058,20180628
184,0.016,0.061,20180628
185,0.011,0.009,20180628
186,0.05,0.019,20180628
187,0.0,0.051,20180628
188,0.044,0.024,20180628
191,0.064,0.014,20180628
192,0.052,0.043,20180628
193,0.027,0.061,20180628
194,0.016,0.04,20180628
195,0.011,0.043,20180628
196,0.003,0.047,20180628
197,0.014,0.02,20180628
199,0.026,0.007,20180628
200,0.002,0.008,20180628
201,0.041,0.042,20180628
202,0.045,0.007,20180628
205,0.034,0.055,20180628
206,0.053,0.016,20180628
211,0.055,0.018,20180628
212,0.011,0.015,20180628
213,0.027,0.021,20180628
214,0.013,0.04,20180628
215,0.012,0.016,20180628
216,0.009,0.057,20180628
219,0.065,0.021,20180628
220,0.059,0.029,20180628
222,0.057,0.038,20180628
223,0.023,0.051,20180628
224,0.0,0.0,20180628
225,0.023,0.062,20180628
226,0.017,0.056,20180628
227,0.039,0.042,20180628
228,0.036,0.061,20180628
229,0.034,0.01,20180628
230,0.038,0.016,20180628
231,0.022,0.054,20180628
232,0.02,0.011,20180628
233,0.05,0.057,20180628
234,0.028,0.0,20180628
237,0.021,0.023,20180628
241,0.055,0.024,20180628
244,0.032,0.027,20180628
245,0.067,0.024,20180628
246,0.002,0.0,20180628
249,0.05,0.033,20180628
250,0.005,0.038,20180628
252,0.018,0.067,20180628
253,0.046,0.04,20180628
254,0.018,0.012,20180628
255,0.007,0.01,20180628
256,0.027,0.051,20180628
257,0.03,0.029,20180628
258,0.03,0.066,20180628
261,0.018,0.028,20180628
262,0.041,0.043,20180628
263,0.063,0.035,20180628
264,0.037,0.026,20180628
265,0.015,0.036,20180628
266,0.016,0.053,20180628
267,0.029,0.008,20180628
268,0.025,0.01,20180628
269,0.04,0.022,20180628
270,0.023,0.044,20180628
271,0.02,0.009,20180628
272,0.031,0.053,20180628
273,0.002,0.012,20180628
274,0.051,0.006,20180628
275,0.052,0.05,20180628
276,0.015,0.031,20180628
281,0.021,0.018,20180628
282,0.047,0.03,20180628
