VOBC, Acc0, Acc1, Date
2,0.006,0.014,20180609
10,0.023,0.016,20180609
11,0.018,0.023,20180609
13,0.0,0.012,20180609
14,0.009,0.009,20180609
18,0.007,0.002,20180609
19,0.02,0.001,20180609
20,0.017,0.004,20180609
22,0.028,0.016,20180609
23,0.026,0.008,20180609
24,0.018,0.023,20180609
25,0.019,0.013,20180609
26,0.019,0.029,20180609
27,0.004,0.018,20180609
28,0.002,0.026,20180609
100,0.0,0.027,20180609
101,0.003,0.012,20180609
102,0.007,0.011,20180609
105,0.028,0.002,20180609
106,0.018,0.027,20180609
110,0.027,0.013,20180609
111,0.0,0.026,20180609
112,0.0,0.016,20180609
113,0.021,0.018,20180609
114,0.02,0.004,20180609
115,0.014,0.008,20180609
116,0.027,0.022,20180609
117,0.011,0.003,20180609
118,0.015,0.018,20180609
119,0.016,0.026,20180609
120,0.024,0.006,20180609
121,0.006,0.02,20180609
122,0.0,0.019,20180609
123,0.022,0.004,20180609
124,0.02,0.002,20180609
125,0.0,0.028,20180609
126,0.021,0.015,20180609
127,0.016,0.003,20180609
128,0.014,0.007,20180609
129,0.013,0.012,20180609
130,0.028,0.026,20180609
131,0.007,0.026,20180609
132,0.025,0.027,20180609
133,0.01,0.01,20180609
134,0.027,0.028,20180609
135,0.009,0.005,20180609
136,0.012,0.006,20180609
137,0.026,0.009,20180609
138,0.0,0.003,20180609
139,0.02,0.014,20180609
140,0.008,0.002,20180609
141,0.003,0.023,20180609
142,0.011,0.01,20180609
143,0.005,0.019,20180609
144,0.014,0.028,20180609
145,0.009,0.003,20180609
146,0.028,0.017,20180609
147,0.025,0.012,20180609
148,0.013,0.029,20180609
151,0.017,0.024,20180609
152,0.003,0.007,20180609
153,0.024,0.029,20180609
154,0.008,0.025,20180609
155,0.019,0.028,20180609
162,0.014,0.029,20180609
163,0.014,0.023,20180609
164,0.021,0.011,20180609
171,0.028,0.028,20180609
172,0.02,0.016,20180609
173,0.021,0.004,20180609
174,0.026,0.012,20180609
175,0.0,0.004,20180609
176,0.011,0.003,20180609
177,0.006,0.006,20180609
178,0.018,0.014,20180609
179,0.029,0.0,20180609
180,0.009,0.006,20180609
181,0.018,0.003,20180609
182,0.023,0.003,20180609
183,0.012,0.022,20180609
184,0.028,0.002,20180609
185,0.009,0.001,20180609
186,0.011,0.015,20180609
187,0.02,0.023,20180609
188,0.009,0.005,20180609
191,0.008,0.022,20180609
192,0.024,0.016,20180609
193,0.019,0.024,20180609
194,0.013,0.02,20180609
195,0.008,0.029,20180609
196,0.008,0.026,20180609
197,0.014,0.021,20180609
199,0.024,0.001,20180609
200,0.028,0.013,20180609
201,0.023,0.027,20180609
202,0.023,0.022,20180609
205,0.008,0.023,20180609
206,0.016,0.021,20180609
211,0.002,0.007,20180609
212,0.001,0.009,20180609
213,0.022,0.012,20180609
214,0.026,0.029,20180609
215,0.029,0.018,20180609
216,0.023,0.021,20180609
219,0.029,0.011,20180609
220,0.007,0.001,20180609
222,0.028,0.016,20180609
223,0.006,0.026,20180609
224,0.025,0.021,20180609
225,0.023,0.025,20180609
226,0.021,0.001,20180609
227,0.002,0.02,20180609
228,0.029,0.019,20180609
229,0.027,0.026,20180609
230,0.003,0.018,20180609
231,0.001,0.025,20180609
232,0.012,0.022,20180609
233,0.003,0.008,20180609
234,0.004,0.0,20180609
237,0.02,0.021,20180609
241,0.013,0.016,20180609
244,0.022,0.015,20180609
245,0.024,0.022,20180609
246,0.029,0.028,20180609
249,0.014,0.008,20180609
250,0.02,0.001,20180609
252,0.019,0.001,20180609
253,0.027,0.0,20180609
254,0.0,0.003,20180609
255,0.013,0.008,20180609
256,0.026,0.024,20180609
257,0.028,0.024,20180609
258,0.004,0.01,20180609
261,0.019,0.012,20180609
262,0.001,0.013,20180609
263,0.018,0.004,20180609
264,0.017,0.006,20180609
265,0.011,0.006,20180609
266,0.027,0.016,20180609
267,0.01,0.017,20180609
268,0.009,0.017,20180609
269,0.029,0.016,20180609
270,0.007,0.019,20180609
271,0.022,0.014,20180609
272,0.022,0.017,20180609
273,0.029,0.013,20180609
274,0.013,0.023,20180609
275,0.009,0.002,20180609
276,0.002,0.002,20180609
281,0.016,0.018,20180609
282,0.025,0.009,20180609
