VOBC, Acc0, Acc1, Date
2,0.004,0.009,20180613
10,0.01,0.014,20180613
11,0.013,0.03,20180613
13,0.01,0.0,20180613
14,0.023,0.028,20180613
18,0.034,0.001,20180613
19,0.004,0.029,20180613
20,0.002,0.006,20180613
22,0.033,0.003,20180613
23,0.011,0.022,20180613
24,0.006,0.011,20180613
25,0.013,0.032,20180613
26,0.01,0.003,20180613
27,0.001,0.007,20180613
28,0.025,0.026,20180613
100,0.0,0.032,20180613
101,0.036,0.001,20180613
102,0.031,0.0,20180613
105,0.009,0.024,20180613
106,0.017,0.036,20180613
110,0.027,0.001,20180613
111,0.012,0.018,20180613
112,0.021,0.03,20180613
113,0.024,0.037,20180613
114,0.006,0.024,20180613
115,0.026,0.014,20180613
116,0.019,0.027,20180613
117,0.02,0.011,20180613
118,0.009,0.013,20180613
119,0.026,0.018,20180613
120,0.027,0.03,20180613
121,0.01,0.023,20180613
122,0.003,0.007,20180613
123,0.004,0.019,20180613
124,0.01,0.009,20180613
125,0.005,0.022,20180613
126,0.004,0.031,20180613
127,0.029,0.006,20180613
128,0.028,0.01,20180613
129,0.022,0.015,20180613
130,0.025,0.025,20180613
131,0.025,0.02,20180613
132,0.035,0.025,20180613
133,0.033,0.026,20180613
134,0.024,0.022,20180613
135,0.001,0.029,20180613
136,0.037,0.013,20180613
137,0.014,0.014,20180613
138,0.02,0.016,20180613
139,0.019,0.01,20180613
140,0.004,0.025,20180613
141,0.035,0.025,20180613
142,0.029,0.022,20180613
143,0.03,0.014,20180613
144,0.009,0.011,20180613
145,0.035,0.004,20180613
146,0.009,0.025,20180613
147,0.008,0.007,20180613
148,0.031,0.026,20180613
151,0.019,0.013,20180613
152,0.035,0.025,20180613
153,0.003,0.004,20180613
154,0.018,0.02,20180613
155,0.017,0.009,20180613
162,0.032,0.01,20180613
163,0.025,0.037,20180613
164,0.025,0.016,20180613
171,0.011,0.006,20180613
172,0.012,0.035,20180613
173,0.02,0.022,20180613
174,0.035,0.018,20180613
175,0.023,0.018,20180613
176,0.006,0.012,20180613
177,0.026,0.016,20180613
178,0.007,0.014,20180613
179,0.003,0.0,20180613
180,0.006,0.022,20180613
181,0.013,0.002,20180613
182,0.036,0.02,20180613
183,0.003,0.018,20180613
184,0.005,0.033,20180613
185,0.0,0.008,20180613
186,0.017,0.033,20180613
187,0.029,0.015,20180613
188,0.006,0.001,20180613
191,0.027,0.004,20180613
192,0.015,0.027,20180613
193,0.019,0.027,20180613
194,0.009,0.018,20180613
195,0.004,0.026,20180613
196,0.02,0.011,20180613
197,0.011,0.032,20180613
199,0.026,0.018,20180613
200,0.012,0.015,20180613
201,0.008,0.033,20180613
202,0.024,0.018,20180613
205,0.01,0.032,20180613
206,0.013,0.002,20180613
211,0.003,0.022,20180613
212,0.022,0.0,20180613
213,0.021,0.005,20180613
214,0.012,0.003,20180613
215,0.036,0.03,20180613
216,0.033,0.034,20180613
219,0.024,0.003,20180613
220,0.02,0.002,20180613
222,0.005,0.026,20180613
223,0.017,0.036,20180613
224,0.027,0.035,20180613
225,0.035,0.032,20180613
226,0.023,0.035,20180613
227,0.034,0.009,20180613
228,0.005,0.02,20180613
229,0.033,0.028,20180613
230,0.018,0.001,20180613
231,0.032,0.025,20180613
232,0.022,0.0,20180613
233,0.037,0.014,20180613
234,0.003,0.006,20180613
237,0.025,0.017,20180613
241,0.03,0.009,20180613
244,0.013,0.016,20180613
245,0.017,0.012,20180613
246,0.027,0.021,20180613
249,0.013,0.032,20180613
250,0.028,0.034,20180613
252,0.035,0.022,20180613
253,0.0,0.002,20180613
254,0.01,0.028,20180613
255,0.005,0.033,20180613
256,0.025,0.031,20180613
257,0.017,0.03,20180613
258,0.004,0.009,20180613
261,0.0,0.01,20180613
262,0.023,0.009,20180613
263,0.014,0.017,20180613
264,0.003,0.015,20180613
265,0.015,0.001,20180613
266,0.023,0.016,20180613
267,0.02,0.033,20180613
268,0.003,0.0,20180613
269,0.026,0.024,20180613
270,0.029,0.003,20180613
271,0.002,0.001,20180613
272,0.011,0.029,20180613
273,0.033,0.009,20180613
274,0.031,0.018,20180613
275,0.0,0.034,20180613
276,0.002,0.017,20180613
281,0.007,0.004,20180613
282,0.017,0.027,20180613
