VOBC, Acc0, Acc1, Date
2,0.019,0.038,20180617
10,0.016,0.003,20180617
11,0.012,0.003,20180617
13,0.031,0.023,20180617
14,0.03,0.027,20180617
18,0.005,0.011,20180617
19,0.024,0.032,20180617
20,0.044,0.004,20180617
22,0.045,0.027,20180617
23,0.045,0.019,20180617
24,0.026,0.024,20180617
25,0.038,0.017,20180617
26,0.013,0.038,20180617
27,0.019,0.016,20180617
28,0.0,0.012,20180617
100,0.018,0.01,20180617
101,0.03,0.028,20180617
102,0.042,0.035,20180617
105,0.003,0.018,20180617
106,0.041,0.017,20180617
110,0.016,0.035,20180617
111,0.037,0.023,20180617
112,0.026,0.01,20180617
113,0.028,0.026,20180617
114,0.036,0.035,20180617
115,0.04,0.04,20180617
116,0.0,0.025,20180617
117,0.013,0.001,20180617
118,0.019,0.003,20180617
119,0.045,0.04,20180617
120,0.028,0.03,20180617
121,0.025,0.035,20180617
122,0.015,0.023,20180617
123,0.027,0.044,20180617
124,0.031,0.012,20180617
125,0.022,0.012,20180617
126,0.035,0.005,20180617
127,0.009,0.024,20180617
128,0.025,0.009,20180617
129,0.001,0.019,20180617
130,0.003,0.037,20180617
131,0.028,0.011,20180617
132,0.024,0.043,20180617
133,0.001,0.026,20180617
134,0.044,0.04,20180617
135,0.0,0.011,20180617
136,0.015,0.041,20180617
137,0.045,0.022,20180617
138,0.005,0.012,20180617
139,0.033,0.038,20180617
140,0.007,0.0,20180617
141,0.034,0.011,20180617
142,0.035,0.034,20180617
143,0.012,0.04,20180617
144,0.008,0.012,20180617
145,0.013,0.03,20180617
146,0.036,0.024,20180617
147,0.001,0.04,20180617
148,0.025,0.031,20180617
151,0.025,0.016,20180617
152,0.035,0.008,20180617
153,0.028,0.007,20180617
154,0.015,0.012,20180617
155,0.022,0.008,20180617
162,0.027,0.003,20180617
163,0.0,0.018,20180617
164,0.002,0.011,20180617
171,0.002,0.019,20180617
172,0.011,0.01,20180617
173,0.04,0.028,20180617
174,0.03,0.011,20180617
175,0.024,0.025,20180617
176,0.012,0.011,20180617
177,0.006,0.006,20180617
178,0.011,0.042,20180617
179,0.02,0.024,20180617
180,0.001,0.013,20180617
181,0.033,0.021,20180617
182,0.026,0.034,20180617
183,0.03,0.025,20180617
184,0.008,0.007,20180617
185,0.041,0.026,20180617
186,0.006,0.03,20180617
187,0.006,0.039,20180617
188,0.025,0.037,20180617
191,0.017,0.032,20180617
192,0.04,0.028,20180617
193,0.003,0.004,20180617
194,0.024,0.002,20180617
195,0.038,0.0,20180617
196,0.014,0.016,20180617
197,0.005,0.025,20180617
199,0.043,0.035,20180617
200,0.032,0.028,20180617
201,0.028,0.016,20180617
202,0.039,0.042,20180617
205,0.021,0.011,20180617
206,0.035,0.026,20180617
211,0.034,0.029,20180617
212,0.003,0.008,20180617
213,0.04,0.025,20180617
214,0.007,0.04,20180617
215,0.017,0.002,20180617
216,0.041,0.014,20180617
219,0.035,0.02,20180617
220,0.008,0.039,20180617
222,0.045,0.0,20180617
223,0.009,0.018,20180617
224,0.004,0.009,20180617
225,0.019,0.002,20180617
226,0.032,0.037,20180617
227,0.042,0.001,20180617
228,0.022,0.006,20180617
229,0.035,0.022,20180617
230,0.036,0.032,20180617
231,0.037,0.045,20180617
232,0.045,0.025,20180617
233,0.021,0.011,20180617
234,0.038,0.028,20180617
237,0.021,0.007,20180617
241,0.028,0.016,20180617
244,0.024,0.01,20180617
245,0.033,0.0,20180617
246,0.027,0.014,20180617
249,0.001,0.02,20180617
250,0.037,0.032,20180617
252,0.0,0.001,20180617
253,0.01,0.038,20180617
254,0.042,0.002,20180617
255,0.021,0.026,20180617
256,0.019,0.026,20180617
257,0.011,0.016,20180617
258,0.038,0.039,20180617
261,0.005,0.035,20180617
262,0.007,0.024,20180617
263,0.038,0.005,20180617
264,0.021,0.011,20180617
265,0.019,0.009,20180617
266,0.036,0.001,20180617
267,0.034,0.006,20180617
268,0.029,0.027,20180617
269,0.044,0.01,20180617
270,0.025,0.024,20180617
271,0.004,0.013,20180617
272,0.031,0.04,20180617
273,0.039,0.039,20180617
274,0.004,0.011,20180617
275,0.037,0.038,20180617
276,0.041,0.022,20180617
281,0.016,0.033,20180617
282,0.012,0.029,20180617
