VOBC, Acc0, Acc1, Date
2,0.022,0.038,20180630
10,0.038,0.03,20180630
11,0.011,0.051,20180630
13,0.053,0.0,20180630
14,0.023,0.021,20180630
18,0.065,0.022,20180630
19,0.026,0.028,20180630
20,0.057,0.056,20180630
22,0.033,0.03,20180630
23,0.026,0.05,20180630
24,0.04,0.026,20180630
25,0.008,0.069,20180630
26,0.023,0.032,20180630
27,0.013,0.001,20180630
28,0.019,0.0,20180630
100,0.034,0.022,20180630
101,0.058,0.042,20180630
102,0.031,0.011,20180630
105,0.026,0.01,20180630
106,0.021,0.013,20180630
110,0.034,0.015,20180630
111,0.0,0.049,20180630
112,0.043,0.047,20180630
113,0.053,0.006,20180630
114,0.062,0.049,20180630
115,0.024,0.059,20180630
116,0.039,0.055,20180630
117,0.043,0.007,20180630
118,0.012,0.003,20180630
119,0.01,0.012,20180630
120,0.04,0.004,20180630
121,0.071,0.052,20180630
122,0.066,0.052,20180630
123,0.054,0.045,20180630
124,0.001,0.066,20180630
125,0.052,0.071,20180630
126,0.058,0.043,20180630
127,0.005,0.034,20180630
128,0.019,0.062,20180630
129,0.039,0.053,20180630
130,0.059,0.063,20180630
131,0.035,0.022,20180630
132,0.06,0.062,20180630
133,0.042,0.011,20180630
134,0.038,0.011,20180630
135,0.012,0.001,20180630
136,0.059,0.009,20180630
137,0.014,0.018,20180630
138,0.043,0.041,20180630
139,0.007,0.056,20180630
140,0.009,0.02,20180630
141,0.038,0.038,20180630
142,0.028,0.002,20180630
143,0.013,0.008,20180630
144,0.058,0.035,20180630
145,0.022,0.01,20180630
146,0.037,0.01,20180630
147,0.064,0.053,20180630
148,0.046,0.062,20180630
151,0.059,0.059,20180630
152,0.046,0.038,20180630
153,0.007,0.054,20180630
154,0.044,0.07,20180630
155,0.049,0.003,20180630
162,0.053,0.013,20180630
163,0.048,0.02,20180630
164,0.051,0.068,20180630
171,0.047,0.055,20180630
172,0.01,0.037,20180630
173,0.033,0.02,20180630
174,0.043,0.048,20180630
175,0.017,0.066,20180630
176,0.06,0.016,20180630
177,0.033,0.026,20180630
178,0.007,0.007,20180630
179,0.049,0.069,20180630
180,0.012,0.011,20180630
181,0.016,0.019,20180630
182,0.017,0.054,20180630
183,0.057,0.041,20180630
184,0.019,0.058,20180630
185,0.015,0.015,20180630
186,0.029,0.006,20180630
187,0.048,0.041,20180630
188,0.05,0.053,20180630
191,0.02,0.004,20180630
192,0.008,0.024,20180630
193,0.037,0.059,20180630
194,0.05,0.026,20180630
195,0.036,0.001,20180630
196,0.058,0.042,20180630
197,0.019,0.043,20180630
199,0.028,0.061,20180630
200,0.032,0.062,20180630
201,0.025,0.057,20180630
202,0.016,0.03,20180630
205,0.056,0.012,20180630
206,0.008,0.063,20180630
211,0.018,0.057,20180630
212,0.07,0.026,20180630
213,0.002,0.04,20180630
214,0.069,0.029,20180630
215,0.056,0.035,20180630
216,0.024,0.012,20180630
219,0.015,0.013,20180630
220,0.003,0.012,20180630
222,0.01,0.047,20180630
223,0.05,0.069,20180630
224,0.022,0.068,20180630
225,0.024,0.046,20180630
226,0.052,0.059,20180630
227,0.027,0.031,20180630
228,0.02,0.007,20180630
229,0.027,0.029,20180630
230,0.022,0.026,20180630
231,0.045,0.047,20180630
232,0.07,0.071,20180630
233,0.035,0.061,20180630
234,0.066,0.05,20180630
237,0.003,0.067,20180630
241,0.019,0.066,20180630
244,0.056,0.043,20180630
245,0.007,0.07,20180630
246,0.036,0.069,20180630
249,0.033,0.053,20180630
250,0.042,0.049,20180630
252,0.049,0.064,20180630
253,0.045,0.064,20180630
254,0.006,0.036,20180630
255,0.046,0.054,20180630
256,0.002,0.054,20180630
257,0.037,0.047,20180630
258,0.044,0.07,20180630
261,0.001,0.001,20180630
262,0.055,0.033,20180630
263,0.022,0.071,20180630
264,0.025,0.035,20180630
265,0.028,0.021,20180630
266,0.014,0.032,20180630
267,0.059,0.051,20180630
268,0.053,0.016,20180630
269,0.069,0.058,20180630
270,0.035,0.037,20180630
271,0.053,0.044,20180630
272,0.059,0.051,20180630
273,0.016,0.027,20180630
274,0.011,0.007,20180630
275,0.009,0.045,20180630
276,0.017,0.013,20180630
281,0.01,0.025,20180630
282,0.009,0.034,20180630
