VOBC, Acc0, Acc1, Date
2,0.092,0.043,20180724
10,0.082,0.086,20180724
11,0.043,0.117,20180724
13,0.093,0.116,20180724
14,0.085,0.104,20180724
18,0.013,0.112,20180724
19,0.072,0.013,20180724
20,0.04,0.008,20180724
22,0.048,0.113,20180724
23,0.079,0.029,20180724
24,0.058,0.083,20180724
25,0.074,0.023,20180724
26,0.009,0.092,20180724
27,0.065,0.014,20180724
28,0.014,0.057,20180724
100,0.11,0.053,20180724
101,0.057,0.086,20180724
102,0.063,0.019,20180724
105,0.046,0.089,20180724
106,0.005,0.007,20180724
110,0.063,0.031,20180724
111,0.012,0.098,20180724
112,0.103,0.016,20180724
113,0.04,0.04,20180724
114,0.112,0.032,20180724
115,0.002,0.091,20180724
116,0.022,0.031,20180724
117,0.048,0.053,20180724
118,0.066,0.064,20180724
119,0.111,0.054,20180724
120,0.113,0.04,20180724
121,0.109,0.106,20180724
122,0.094,0.077,20180724
123,0.083,0.055,20180724
124,0.038,0.108,20180724
125,0.023,0.093,20180724
126,0.022,0.047,20180724
127,0.027,0.05,20180724
128,0.081,0.101,20180724
129,0.096,0.014,20180724
130,0.057,0.033,20180724
131,0.046,0.098,20180724
132,0.003,0.026,20180724
133,0.106,0.007,20180724
134,0.076,0.029,20180724
135,0.006,0.09,20180724
136,0.078,0.046,20180724
137,0.064,0.115,20180724
138,0.074,0.003,20180724
139,0.059,0.031,20180724
140,0.092,0.026,20180724
141,0.05,0.108,20180724
142,0.061,0.084,20180724
143,0.087,0.101,20180724
144,0.116,0.009,20180724
145,0.056,0.05,20180724
146,0.006,0.085,20180724
147,0.011,0.048,20180724
148,0.012,0.007,20180724
151,0.111,0.085,20180724
152,0.073,0.069,20180724
153,0.019,0.047,20180724
154,0.041,0.105,20180724
155,0.082,0.062,20180724
162,0.019,0.0,20180724
163,0.027,0.063,20180724
164,0.054,0.091,20180724
171,0.017,0.088,20180724
172,0.088,0.058,20180724
173,0.09,0.041,20180724
174,0.082,0.07,20180724
175,0.05,0.046,20180724
176,0.017,0.058,20180724
177,0.069,0.042,20180724
178,0.037,0.027,20180724
179,0.104,0.068,20180724
180,0.092,0.021,20180724
181,0.034,0.042,20180724
182,0.104,0.022,20180724
183,0.017,0.039,20180724
184,0.085,0.071,20180724
185,0.076,0.078,20180724
186,0.115,0.013,20180724
187,0.067,0.04,20180724
188,0.076,0.1,20180724
191,0.015,0.092,20180724
192,0.095,0.046,20180724
193,0.073,0.053,20180724
194,0.079,0.065,20180724
195,0.117,0.112,20180724
196,0.078,0.089,20180724
197,0.091,0.086,20180724
199,0.111,0.017,20180724
200,0.049,0.001,20180724
201,0.036,0.05,20180724
202,0.071,0.043,20180724
205,0.103,0.077,20180724
206,0.047,0.096,20180724
211,0.119,0.109,20180724
212,0.023,0.086,20180724
213,0.045,0.049,20180724
214,0.045,0.06,20180724
215,0.035,0.064,20180724
216,0.034,0.029,20180724
219,0.017,0.021,20180724
220,0.048,0.066,20180724
222,0.117,0.086,20180724
223,0.012,0.01,20180724
224,0.095,0.033,20180724
225,0.055,0.026,20180724
226,0.024,0.034,20180724
227,0.043,0.008,20180724
228,0.111,0.003,20180724
229,0.022,0.026,20180724
230,0.003,0.093,20180724
231,0.034,0.113,20180724
232,0.002,0.08,20180724
233,0.092,0.025,20180724
234,0.118,0.042,20180724
237,0.084,0.028,20180724
241,0.096,0.072,20180724
244,0.095,0.101,20180724
245,0.074,0.032,20180724
246,0.117,0.053,20180724
249,0.088,0.021,20180724
250,0.017,0.001,20180724
252,0.109,0.091,20180724
253,0.119,0.08,20180724
254,0.119,0.092,20180724
255,0.104,0.106,20180724
256,0.002,0.048,20180724
257,0.02,0.035,20180724
258,0.019,0.04,20180724
261,0.114,0.074,20180724
262,0.044,0.051,20180724
263,0.063,0.002,20180724
264,0.049,0.063,20180724
265,0.055,0.095,20180724
266,0.041,0.101,20180724
267,0.064,0.105,20180724
268,0.064,0.07,20180724
269,0.1,0.039,20180724
270,0.012,0.111,20180724
271,0.065,0.012,20180724
272,0.026,0.082,20180724
273,0.095,0.011,20180724
274,0.038,0.05,20180724
275,0.06,0.111,20180724
276,0.024,0.097,20180724
281,0.041,0.06,20180724
282,0.085,0.111,20180724
