VOBC, Acc0, Acc1, Date
2,0.008,0.006,20180615
10,0.003,0.02,20180615
11,0.036,0.037,20180615
13,0.005,0.01,20180615
14,0.033,0.003,20180615
18,0.033,0.036,20180615
19,0.032,0.007,20180615
20,0.029,0.005,20180615
22,0.012,0.036,20180615
23,0.035,0.022,20180615
24,0.021,0.038,20180615
25,0.028,0.007,20180615
26,0.017,0.014,20180615
27,0.037,0.038,20180615
28,0.018,0.015,20180615
100,0.024,0.015,20180615
101,0.025,0.021,20180615
102,0.015,0.021,20180615
105,0.011,0.012,20180615
106,0.038,0.005,20180615
110,0.025,0.022,20180615
111,0.019,0.041,20180615
112,0.036,0.033,20180615
113,0.027,0.024,20180615
114,0.024,0.01,20180615
115,0.009,0.024,20180615
116,0.019,0.027,20180615
117,0.024,0.019,20180615
118,0.019,0.023,20180615
119,0.002,0.001,20180615
120,0.022,0.032,20180615
121,0.013,0.007,20180615
122,0.017,0.001,20180615
123,0.013,0.008,20180615
124,0.035,0.01,20180615
125,0.02,0.021,20180615
126,0.026,0.009,20180615
127,0.03,0.0,20180615
128,0.005,0.018,20180615
129,0.036,0.01,20180615
130,0.011,0.028,20180615
131,0.003,0.033,20180615
132,0.013,0.035,20180615
133,0.017,0.02,20180615
134,0.026,0.036,20180615
135,0.032,0.021,20180615
136,0.006,0.039,20180615
137,0.015,0.007,20180615
138,0.03,0.019,20180615
139,0.002,0.018,20180615
140,0.026,0.027,20180615
141,0.008,0.004,20180615
142,0.024,0.028,20180615
143,0.005,0.032,20180615
144,0.006,0.034,20180615
145,0.018,0.019,20180615
146,0.031,0.038,20180615
147,0.001,0.015,20180615
148,0.036,0.008,20180615
151,0.026,0.033,20180615
152,0.03,0.013,20180615
153,0.026,0.03,20180615
154,0.001,0.041,20180615
155,0.033,0.0,20180615
162,0.007,0.033,20180615
163,0.026,0.01,20180615
164,0.022,0.024,20180615
171,0.025,0.019,20180615
172,0.023,0.001,20180615
173,0.028,0.033,20180615
174,0.022,0.003,20180615
175,0.038,0.006,20180615
176,0.03,0.013,20180615
177,0.027,0.008,20180615
178,0.029,0.02,20180615
179,0.013,0.039,20180615
180,0.033,0.036,20180615
181,0.019,0.031,20180615
182,0.014,0.024,20180615
183,0.022,0.017,20180615
184,0.008,0.029,20180615
185,0.027,0.039,20180615
186,0.024,0.026,20180615
187,0.038,0.009,20180615
188,0.005,0.036,20180615
191,0.028,0.022,20180615
192,0.03,0.005,20180615
193,0.019,0.034,20180615
194,0.016,0.0,20180615
195,0.016,0.041,20180615
196,0.0,0.035,20180615
197,0.023,0.002,20180615
199,0.03,0.024,20180615
200,0.036,0.001,20180615
201,0.003,0.011,20180615
202,0.036,0.008,20180615
205,0.015,0.006,20180615
206,0.024,0.04,20180615
211,0.003,0.028,20180615
212,0.012,0.032,20180615
213,0.039,0.013,20180615
214,0.026,0.0,20180615
215,0.008,0.007,20180615
216,0.026,0.0,20180615
219,0.02,0.021,20180615
220,0.007,0.038,20180615
222,0.004,0.018,20180615
223,0.034,0.02,20180615
224,0.014,0.004,20180615
225,0.018,0.02,20180615
226,0.018,0.001,20180615
227,0.02,0.028,20180615
228,0.01,0.022,20180615
229,0.0,0.022,20180615
230,0.023,0.01,20180615
231,0.019,0.009,20180615
232,0.022,0.036,20180615
233,0.005,0.008,20180615
234,0.009,0.024,20180615
237,0.013,0.021,20180615
241,0.026,0.007,20180615
244,0.002,0.032,20180615
245,0.03,0.014,20180615
246,0.017,0.013,20180615
249,0.031,0.004,20180615
250,0.007,0.03,20180615
252,0.017,0.009,20180615
253,0.014,0.012,20180615
254,0.024,0.013,20180615
255,0.011,0.022,20180615
256,0.012,0.035,20180615
257,0.019,0.021,20180615
258,0.002,0.038,20180615
261,0.017,0.02,20180615
262,0.03,0.004,20180615
263,0.039,0.006,20180615
264,0.033,0.015,20180615
265,0.023,0.024,20180615
266,0.037,0.023,20180615
267,0.018,0.037,20180615
268,0.005,0.017,20180615
269,0.031,0.007,20180615
270,0.041,0.005,20180615
271,0.016,0.028,20180615
272,0.013,0.021,20180615
273,0.007,0.019,20180615
274,0.028,0.01,20180615
275,0.033,0.007,20180615
276,0.04,0.017,20180615
281,0.028,0.011,20180615
282,0.026,0.019,20180615
