VOBC, Acc0, Acc1, Date
2,0.009,0.008,20180623
10,0.021,0.054,20180623
11,0.021,0.046,20180623
13,0.044,0.038,20180623
14,0.038,0.016,20180623
18,0.036,0.02,20180623
19,0.054,0.038,20180623
20,0.019,0.042,20180623
22,0.021,0.039,20180623
23,0.017,0.023,20180623
24,0.056,0.006,20180623
25,0.037,0.035,20180623
26,0.016,0.011,20180623
27,0.048,0.05,20180623
28,0.037,0.046,20180623
100,0.028,0.023,20180623
101,0.053,0.03,20180623
102,0.019,0.035,20180623
105,0.026,0.053,20180623
106,0.036,0.056,20180623
110,0.026,0.017,20180623
111,0.034,0.054,20180623
112,0.004,0.003,20180623
113,0.023,0.037,20180623
114,0.05,0.001,20180623
115,0.041,0.018,20180623
116,0.0,0.01,20180623
117,0.032,0.023,20180623
118,0.043,0.013,20180623
119,0.004,0.05,20180623
120,0.014,0.001,20180623
121,0.021,0.053,20180623
122,0.02,0.02,20180623
123,0.038,0.013,20180623
124,0.039,0.057,20180623
125,0.026,0.022,20180623
126,0.037,0.039,20180623
127,0.002,0.01,20180623
128,0.046,0.051,20180623
129,0.032,0.056,20180623
130,0.001,0.012,20180623
131,0.009,0.008,20180623
132,0.057,0.003,20180623
133,0.037,0.008,20180623
134,0.004,0.012,20180623
135,0.023,0.022,20180623
136,0.023,0.048,20180623
137,0.013,0.045,20180623
138,0.05,0.041,20180623
139,0.035,0.048,20180623
140,0.052,0.003,20180623
141,0.001,0.032,20180623
142,0.053,0.0,20180623
143,0.043,0.045,20180623
144,0.042,0.048,20180623
145,0.013,0.009,20180623
146,0.027,0.045,20180623
147,0.032,0.038,20180623
148,0.035,0.006,20180623
151,0.014,0.039,20180623
152,0.025,0.056,20180623
153,0.005,0.015,20180623
154,0.0,0.051,20180623
155,0.018,0.042,20180623
162,0.053,0.01,20180623
163,0.03,0.015,20180623
164,0.002,0.03,20180623
171,0.037,0.018,20180623
172,0.001,0.011,20180623
173,0.017,0.033,20180623
174,0.023,0.046,20180623
175,0.033,0.03,20180623
176,0.054,0.054,20180623
177,0.011,0.041,20180623
178,0.029,0.049,20180623
179,0.057,0.004,20180623
180,0.046,0.043,20180623
181,0.057,0.04,20180623
182,0.036,0.045,20180623
183,0.026,0.038,20180623
184,0.052,0.03,20180623
185,0.019,0.003,20180623
186,0.026,0.028,20180623
187,0.049,0.045,20180623
188,0.055,0.008,20180623
191,0.055,0.045,20180623
192,0.047,0.042,20180623
193,0.035,0.045,20180623
194,0.048,0.045,20180623
195,0.014,0.024,20180623
196,0.051,0.02,20180623
197,0.012,0.008,20180623
199,0.021,0.038,20180623
200,0.024,0.043,20180623
201,0.053,0.049,20180623
202,0.035,0.008,20180623
205,0.031,0.052,20180623
206,0.039,0.029,20180623
211,0.028,0.023,20180623
212,0.017,0.043,20180623
213,0.007,0.017,20180623
214,0.025,0.056,20180623
215,0.053,0.044,20180623
216,0.0,0.022,20180623
219,0.015,0.025,20180623
220,0.001,0.021,20180623
222,0.04,0.012,20180623
223,0.027,0.027,20180623
224,0.031,0.026,20180623
225,0.008,0.009,20180623
226,0.006,0.045,20180623
227,0.042,0.018,20180623
228,0.02,0.007,20180623
229,0.045,0.015,20180623
230,0.053,0.055,20180623
231,0.017,0.056,20180623
232,0.022,0.049,20180623
233,0.045,0.053,20180623
234,0.012,0.008,20180623
237,0.04,0.038,20180623
241,0.02,0.006,20180623
244,0.005,0.049,20180623
245,0.01,0.029,20180623
246,0.011,0.046,20180623
249,0.029,0.039,20180623
250,0.041,0.048,20180623
252,0.031,0.001,20180623
253,0.029,0.049,20180623
254,0.001,0.057,20180623
255,0.053,0.001,20180623
256,0.016,0.042,20180623
257,0.053,0.051,20180623
258,0.029,0.02,20180623
261,0.043,0.052,20180623
262,0.045,0.015,20180623
263,0.038,0.019,20180623
264,0.015,0.033,20180623
265,0.051,0.012,20180623
266,0.056,0.034,20180623
267,0.005,0.036,20180623
268,0.011,0.012,20180623
269,0.01,0.031,20180623
270,0.025,0.041,20180623
271,0.028,0.047,20180623
272,0.046,0.027,20180623
273,0.001,0.016,20180623
274,0.044,0.041,20180623
275,0.04,0.052,20180623
276,0.013,0.055,20180623
281,0.047,0.053,20180623
282,0.054,0.04,20180623
